"Plot Title: CT_320_052221_CG"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739320, SEN S/N: 20739320)","Temp, °C (LGR S/N: 20739320, SEN S/N: 20739320)","Specific Conductance, μS/cm (LGR S/N: 20739320)","Salinity, ppt (LGR S/N: 20739320)","Specific Conductance, μS/cm (LGR S/N: 20739320)","Salinity, ppt (LGR S/N: 20739320)","Coupler Detached (LGR S/N: 20739320)","Coupler Attached (LGR S/N: 20739320)","Host Connected (LGR S/N: 20739320)","Stopped (LGR S/N: 20739320)","End Of File (LGR S/N: 20739320)"
2467,05/23/21 08:38:30 AM,37041.7,28.34,55290.0,36.6576,55290.0,36.6576,,,,,
2468,05/23/21 08:39:00 AM,37005.7,28.35,55225.7,36.6095,55225.7,36.6095,,,,,
2469,05/23/21 08:39:30 AM,36992.7,28.35,55206.3,36.5950,55206.3,36.5950,,,,,
2470,05/23/21 08:40:00 AM,37025.3,28.35,55255.0,36.6314,55255.0,36.6314,,,,,
2471,05/23/21 08:40:30 AM,36976.4,28.35,55181.9,36.5768,55181.9,36.5768,,,,,
2472,05/23/21 08:41:00 AM,37005.7,28.36,55215.2,36.6017,55215.2,36.6017,,,,,
2473,05/23/21 08:41:30 AM,36986.2,28.36,55186.1,36.5799,55186.1,36.5799,,,,,
2474,05/23/21 08:42:00 AM,37018.8,28.38,55213.9,36.6007,55213.9,36.6007,,,,,
2475,05/23/21 08:42:30 AM,37018.8,28.36,55234.8,36.6163,55234.8,36.6163,,,,,
2476,05/23/21 08:43:00 AM,37022.1,28.38,55218.8,36.6044,55218.8,36.6044,,,,,
2477,05/23/21 08:43:30 AM,37018.8,28.38,55213.9,36.6007,55213.9,36.6007,,,,,
2478,05/23/21 08:44:00 AM,37015.5,28.38,55208.9,36.5970,55208.9,36.5970,,,,,
2479,05/23/21 08:44:30 AM,37035.1,28.38,55238.2,36.6189,55238.2,36.6189,,,,,
2480,05/23/21 08:45:00 AM,37022.1,28.38,55218.8,36.6044,55218.8,36.6044,,,,,
2481,05/23/21 08:45:30 AM,37035.1,28.39,55227.8,36.6111,55227.8,36.6111,,,,,
2482,05/23/21 08:46:00 AM,37035.1,28.39,55227.8,36.6111,55227.8,36.6111,,,,,
2483,05/23/21 08:46:30 AM,37018.8,28.39,55203.4,36.5929,55203.4,36.5929,,,,,
2484,05/23/21 08:47:00 AM,37041.7,28.40,55227.1,36.6106,55227.1,36.6106,,,,,
2485,05/23/21 08:47:30 AM,37012.3,28.40,55183.3,36.5778,55183.3,36.5778,,,,,
2486,05/23/21 08:48:00 AM,37038.4,28.40,55222.2,36.6069,55222.2,36.6069,,,,,
2487,05/23/21 08:48:30 AM,37038.4,28.40,55222.2,36.6069,55222.2,36.6069,,,,,
2488,05/23/21 08:49:00 AM,37038.4,28.41,55211.8,36.5991,55211.8,36.5991,,,,,
2489,05/23/21 08:49:30 AM,37025.3,28.41,55192.2,36.5845,55192.2,36.5845,,,,,
2490,05/23/21 08:50:00 AM,37048.2,28.41,55226.4,36.6100,55226.4,36.6100,,,,,
2491,05/23/21 08:50:30 AM,37025.3,28.40,55202.7,36.5923,55202.7,36.5923,,,,,
2492,05/23/21 08:51:00 AM,37038.4,28.41,55211.8,36.5991,55211.8,36.5991,,,,,
2493,05/23/21 08:51:30 AM,37035.1,28.41,55206.8,36.5954,55206.8,36.5954,,,,,
2494,05/23/21 08:52:00 AM,37012.3,28.42,55162.4,36.5622,55162.4,36.5622,,,,,
2495,05/23/21 08:52:30 AM,37038.4,28.42,55201.3,36.5913,55201.3,36.5913,,,,,
2496,05/23/21 08:53:00 AM,37025.3,28.42,55181.8,36.5767,55181.8,36.5767,,,,,
2497,05/23/21 08:53:30 AM,37018.8,28.42,55172.1,36.5694,55172.1,36.5694,,,,,
2498,05/23/21 08:54:00 AM,37012.3,28.44,55141.5,36.5466,55141.5,36.5466,,,,,
2499,05/23/21 08:54:30 AM,37048.2,28.44,55195.0,36.5866,55195.0,36.5866,,,,,
2500,05/23/21 08:55:00 AM,37031.9,28.44,55170.7,36.5684,55170.7,36.5684,,,,,
2501,05/23/21 08:55:30 AM,37051.5,28.44,55199.9,36.5903,55199.9,36.5903,,,,,
2502,05/23/21 08:56:00 AM,37058.0,28.45,55199.2,36.5897,55199.2,36.5897,,,,,
2503,05/23/21 08:56:30 AM,37031.9,28.45,55160.3,36.5606,55160.3,36.5606,,,,,
2504,05/23/21 08:57:00 AM,37005.7,28.45,55121.2,36.5314,55121.2,36.5314,,,,,
2505,05/23/21 08:57:30 AM,37038.4,28.45,55170.0,36.5679,55170.0,36.5679,,,,,
2506,05/23/21 08:58:00 AM,36995.9,28.46,55096.1,36.5127,55096.1,36.5127,,,,,
2507,05/23/21 08:58:30 AM,36999.2,28.47,55090.6,36.5086,55090.6,36.5086,,,,,
2508,05/23/21 08:59:00 AM,37044.9,28.46,55169.2,36.5673,55169.2,36.5673,,,,,
2509,05/23/21 08:59:30 AM,37025.3,28.46,55140.0,36.5455,55140.0,36.5455,,,,,
2510,05/23/21 09:00:00 AM,37018.8,28.46,55130.3,36.5382,55130.3,36.5382,,,,,
2511,05/23/21 09:00:30 AM,37022.1,28.47,55124.8,36.5341,55124.8,36.5341,,,,,
2512,05/23/21 09:01:00 AM,37051.5,28.46,55179.0,36.5747,55179.0,36.5747,,,,,
2513,05/23/21 09:01:30 AM,37051.5,28.46,55179.0,36.5747,55179.0,36.5747,,,,,
2514,05/23/21 09:02:00 AM,37031.9,28.47,55139.4,36.5450,55139.4,36.5450,,,,,
2515,05/23/21 09:02:30 AM,37028.6,28.46,55144.9,36.5491,55144.9,36.5491,,,,,
2516,05/23/21 09:03:00 AM,37038.4,28.46,55159.5,36.5601,55159.5,36.5601,,,,,
2517,05/23/21 09:03:30 AM,37044.9,28.47,55158.8,36.5595,55158.8,36.5595,,,,,
2518,05/23/21 09:04:00 AM,37067.8,28.47,55192.9,36.5850,55192.9,36.5850,,,,,
2519,05/23/21 09:04:30 AM,37038.4,28.48,55138.6,36.5445,55138.6,36.5445,,,,,
2520,05/23/21 09:05:00 AM,37087.5,28.48,55211.8,36.5992,55211.8,36.5992,,,,,
2521,05/23/21 09:05:30 AM,37077.6,28.47,55207.5,36.5959,55207.5,36.5959,,,,,
2522,05/23/21 09:06:00 AM,37077.6,28.47,55207.5,36.5959,55207.5,36.5959,,,,,
2523,05/23/21 09:06:30 AM,37044.9,28.48,55148.3,36.5517,55148.3,36.5517,,,,,
2524,05/23/21 09:07:00 AM,37031.9,28.48,55128.9,36.5372,55128.9,36.5372,,,,,
2525,05/23/21 09:07:30 AM,37051.5,28.48,55158.2,36.5590,55158.2,36.5590,,,,,
2526,05/23/21 09:08:00 AM,37064.5,28.48,55177.5,36.5735,55177.5,36.5735,,,,,
2527,05/23/21 09:08:30 AM,37077.6,28.48,55197.1,36.5881,55197.1,36.5881,,,,,
2528,05/23/21 09:09:00 AM,37012.3,28.48,55099.7,36.5154,55099.7,36.5154,,,,,
2529,05/23/21 09:09:30 AM,37067.8,28.48,55182.5,36.5772,55182.5,36.5772,,,,,
2530,05/23/21 09:10:00 AM,37035.1,28.48,55133.7,36.5408,55133.7,36.5408,,,,,
2531,05/23/21 09:10:30 AM,37038.4,28.48,55138.6,36.5445,55138.6,36.5445,,,,,
2532,05/23/21 09:11:00 AM,37015.5,28.50,55083.6,36.5034,55083.6,36.5034,,,,,
2533,05/23/21 09:11:30 AM,37077.6,28.48,55197.1,36.5881,55197.1,36.5881,,,,,
2534,05/23/21 09:12:00 AM,37038.4,28.48,55138.6,36.5445,55138.6,36.5445,,,,,
2535,05/23/21 09:12:30 AM,37035.1,28.50,55112.8,36.5252,55112.8,36.5252,,,,,
2536,05/23/21 09:13:00 AM,37031.9,28.50,55108.1,36.5216,55108.1,36.5216,,,,,
2537,05/23/21 09:13:30 AM,37038.4,28.48,55138.6,36.5445,55138.6,36.5445,,,,,
2538,05/23/21 09:14:00 AM,37022.1,28.50,55093.5,36.5107,55093.5,36.5107,,,,,
2539,05/23/21 09:14:30 AM,37048.2,28.51,55121.9,36.5320,55121.9,36.5320,,,,,
2540,05/23/21 09:15:00 AM,37028.6,28.50,55103.2,36.5179,55103.2,36.5179,,,,,
2541,05/23/21 09:15:30 AM,37051.5,28.51,55126.9,36.5357,55126.9,36.5357,,,,,
2542,05/23/21 09:16:00 AM,37031.9,28.52,55087.2,36.5060,55087.2,36.5060,,,,,
2543,05/23/21 09:16:30 AM,37080.9,28.51,55170.7,36.5684,55170.7,36.5684,,,,,
2544,05/23/21 09:17:00 AM,37005.7,28.51,55058.6,36.4847,55058.6,36.4847,,,,,
2545,05/23/21 09:17:30 AM,37087.5,28.51,55180.5,36.5757,55180.5,36.5757,,,,,
2546,05/23/21 09:18:00 AM,37048.2,28.51,55121.9,36.5320,55121.9,36.5320,,,,,
2547,05/23/21 09:18:30 AM,37028.6,28.52,55082.3,36.5024,55082.3,36.5024,,,,,
2548,05/23/21 09:19:00 AM,37028.6,28.51,55092.7,36.5102,55092.7,36.5102,,,,,
2549,05/23/21 09:19:30 AM,37044.9,28.52,55106.6,36.5205,55106.6,36.5205,,,,,
2550,05/23/21 09:20:00 AM,37064.5,28.52,55135.8,36.5423,55135.8,36.5423,,,,,
2551,05/23/21 09:20:30 AM,37061.3,28.51,55141.5,36.5466,55141.5,36.5466,,,,,
2552,05/23/21 09:21:00 AM,37035.1,28.52,55092.0,36.5096,55092.0,36.5096,,,,,
2553,05/23/21 09:21:30 AM,37051.5,28.53,55106.0,36.5201,55106.0,36.5201,,,,,
2554,05/23/21 09:22:00 AM,37048.2,28.52,55111.5,36.5242,55111.5,36.5242,,,,,
2555,05/23/21 09:22:30 AM,37061.3,28.52,55131.0,36.5388,55131.0,36.5388,,,,,
2556,05/23/21 09:23:00 AM,37048.2,28.53,55101.1,36.5164,55101.1,36.5164,,,,,
2557,05/23/21 09:23:30 AM,37061.3,28.53,55120.6,36.5310,55120.6,36.5310,,,,,
2558,05/23/21 09:24:00 AM,37048.2,28.56,55069.8,36.4931,55069.8,36.4931,,,,,
2559,05/23/21 09:24:30 AM,37100.6,28.54,55168.7,36.5669,55168.7,36.5669,,,,,
2560,05/23/21 09:25:00 AM,37077.6,28.54,55134.5,36.5413,55134.5,36.5413,,,,,
2561,05/23/21 09:25:30 AM,37038.4,28.54,55076.1,36.4977,55076.1,36.4977,,,,,
2562,05/23/21 09:26:00 AM,37038.4,28.54,55076.1,36.4977,55076.1,36.4977,,,,,
2563,05/23/21 09:26:30 AM,37031.9,28.54,55066.4,36.4905,55066.4,36.4905,,,,,
2564,05/23/21 09:27:00 AM,37061.3,28.53,55120.6,36.5310,55120.6,36.5310,,,,,
2565,05/23/21 09:27:30 AM,37064.5,28.54,55114.9,36.5268,55114.9,36.5268,,,,,
2566,05/23/21 09:28:00 AM,37048.2,28.54,55090.7,36.5086,55090.7,36.5086,,,,,
2567,05/23/21 09:28:30 AM,37035.1,28.54,55071.2,36.4940,55071.2,36.4940,,,,,
2568,05/23/21 09:29:00 AM,37064.5,28.53,55125.4,36.5345,55125.4,36.5345,,,,,
2569,05/23/21 09:29:30 AM,37051.5,28.53,55106.0,36.5201,55106.0,36.5201,,,,,
2570,05/23/21 09:30:00 AM,37048.2,28.53,55101.1,36.5164,55101.1,36.5164,,,,,
2571,05/23/21 09:30:30 AM,37094.0,28.54,55158.9,36.5596,55158.9,36.5596,,,,,
2572,05/23/21 09:31:00 AM,37074.4,28.53,55140.1,36.5456,55140.1,36.5456,,,,,
2573,05/23/21 09:31:30 AM,37051.5,28.53,55106.0,36.5201,55106.0,36.5201,,,,,
2574,05/23/21 09:32:00 AM,37077.6,28.53,55144.9,36.5491,55144.9,36.5491,,,,,
2575,05/23/21 09:32:30 AM,37087.5,28.53,55159.6,36.5601,55159.6,36.5601,,,,,
2576,05/23/21 09:33:00 AM,37018.8,28.52,55067.7,36.4915,55067.7,36.4915,,,,,
2577,05/23/21 09:33:30 AM,37038.4,28.53,55086.5,36.5055,55086.5,36.5055,,,,,
2578,05/23/21 09:34:00 AM,37077.6,28.53,55144.9,36.5491,55144.9,36.5491,,,,,
2579,05/23/21 09:34:30 AM,37035.1,28.53,55081.6,36.5018,55081.6,36.5018,,,,,
2580,05/23/21 09:35:00 AM,37048.2,28.53,55101.1,36.5164,55101.1,36.5164,,,,,
2581,05/23/21 09:35:30 AM,37077.6,28.54,55134.5,36.5413,55134.5,36.5413,,,,,
2582,05/23/21 09:36:00 AM,37064.5,28.56,55094.1,36.5112,55094.1,36.5112,,,,,
2583,05/23/21 09:36:30 AM,37064.5,28.56,55094.1,36.5112,55094.1,36.5112,,,,,
2584,05/23/21 09:37:00 AM,37031.9,28.54,55066.4,36.4905,55066.4,36.4905,,,,,
2585,05/23/21 09:37:30 AM,37035.1,28.57,55039.9,36.4707,55039.9,36.4707,,,,,
2586,05/23/21 09:38:00 AM,37074.4,28.57,55098.4,36.5144,55098.4,36.5144,,,,,
2587,05/23/21 09:38:30 AM,37035.1,28.56,55050.3,36.4785,55050.3,36.4785,,,,,
2588,05/23/21 09:39:00 AM,37077.6,28.56,55113.6,36.5258,55113.6,36.5258,,,,,
2589,05/23/21 09:39:30 AM,37064.5,28.56,55094.1,36.5112,55094.1,36.5112,,,,,
2590,05/23/21 09:40:00 AM,37044.9,28.57,55054.5,36.4816,55054.5,36.4816,,,,,
2591,05/23/21 09:40:30 AM,37061.3,28.58,55068.5,36.4921,55068.5,36.4921,,,,,
2592,05/23/21 09:41:00 AM,37064.5,28.56,55094.1,36.5112,55094.1,36.5112,,,,,
2593,05/23/21 09:41:30 AM,37048.2,28.57,55059.4,36.4853,55059.4,36.4853,,,,,
2594,05/23/21 09:42:00 AM,37084.2,28.56,55123.4,36.5331,55123.4,36.5331,,,,,
2595,05/23/21 09:42:30 AM,37080.9,28.57,55108.1,36.5216,55108.1,36.5216,,,,,
2596,05/23/21 09:43:00 AM,37048.2,28.58,55049.0,36.4775,55049.0,36.4775,,,,,
2597,05/23/21 09:43:30 AM,37084.2,28.58,55102.6,36.5175,55102.6,36.5175,,,,,
2598,05/23/21 09:44:00 AM,37084.2,28.57,55113.0,36.5253,55113.0,36.5253,,,,,
2599,05/23/21 09:44:30 AM,37084.2,28.58,55102.6,36.5175,55102.6,36.5175,,,,,
2600,05/23/21 09:45:00 AM,37061.3,28.57,55078.9,36.4998,55078.9,36.4998,,,,,
2601,05/23/21 09:45:30 AM,37080.9,28.57,55108.1,36.5216,55108.1,36.5216,,,,,
2602,05/23/21 09:46:00 AM,37074.4,28.58,55088.0,36.5066,55088.0,36.5066,,,,,
2603,05/23/21 09:46:30 AM,37058.0,28.59,55053.2,36.4806,55053.2,36.4806,,,,,
2604,05/23/21 09:47:00 AM,37077.6,28.58,55092.8,36.5102,55092.8,36.5102,,,,,
2605,05/23/21 09:47:30 AM,37035.1,28.58,55029.5,36.4629,55029.5,36.4629,,,,,
2606,05/23/21 09:48:00 AM,37061.3,28.58,55068.5,36.4921,55068.5,36.4921,,,,,
2607,05/23/21 09:48:30 AM,37077.6,28.58,55092.8,36.5102,55092.8,36.5102,,,,,
2608,05/23/21 09:49:00 AM,37097.3,28.59,55111.7,36.5243,55111.7,36.5243,,,,,
2609,05/23/21 09:49:30 AM,37061.3,28.58,55068.5,36.4921,55068.5,36.4921,,,,,
2610,05/23/21 09:50:00 AM,37067.8,28.59,55067.8,36.4915,55067.8,36.4915,,,,,
2611,05/23/21 09:50:30 AM,37080.9,28.59,55087.3,36.5061,55087.3,36.5061,,,,,
2612,05/23/21 09:51:00 AM,37061.3,28.59,55058.1,36.4843,55058.1,36.4843,,,,,
2613,05/23/21 09:51:30 AM,37061.3,28.59,55058.1,36.4843,55058.1,36.4843,,,,,
2614,05/23/21 09:52:00 AM,37074.4,28.58,55088.0,36.5066,55088.0,36.5066,,,,,
2615,05/23/21 09:52:30 AM,37048.2,28.58,55049.0,36.4775,55049.0,36.4775,,,,,
2616,05/23/21 09:53:00 AM,37107.1,28.59,55126.3,36.5352,55126.3,36.5352,,,,,
2617,05/23/21 09:53:30 AM,37048.2,28.61,55017.8,36.4542,55017.8,36.4542,,,,,
2618,05/23/21 09:54:00 AM,37074.4,28.59,55077.6,36.4989,55077.6,36.4989,,,,,
2619,05/23/21 09:54:30 AM,37048.2,28.61,55017.8,36.4542,55017.8,36.4542,,,,,
2620,05/23/21 09:55:00 AM,37064.5,28.59,55062.9,36.4878,55062.9,36.4878,,,,,
2621,05/23/21 09:55:30 AM,37064.5,28.62,55031.7,36.4645,55031.7,36.4645,,,,,
2622,05/23/21 09:56:00 AM,37064.5,28.61,55042.1,36.4723,55042.1,36.4723,,,,,
2623,05/23/21 09:56:30 AM,37061.3,28.59,55058.1,36.4843,55058.1,36.4843,,,,,
2624,05/23/21 09:57:00 AM,37074.4,28.61,55056.8,36.4833,55056.8,36.4833,,,,,
2625,05/23/21 09:57:30 AM,37048.2,28.62,55007.4,36.4464,55007.4,36.4464,,,,,
2626,05/23/21 09:58:00 AM,37058.0,28.62,55022.0,36.4573,55022.0,36.4573,,,,,
2627,05/23/21 09:58:30 AM,37064.5,28.62,55031.7,36.4645,55031.7,36.4645,,,,,
2628,05/23/21 09:59:00 AM,37051.5,28.63,55002.0,36.4423,55002.0,36.4423,,,,,
2629,05/23/21 09:59:30 AM,37094.0,28.63,55065.1,36.4895,55065.1,36.4895,,,,,
2630,05/23/21 10:00:00 AM,37044.9,28.62,55002.5,36.4428,55002.5,36.4428,,,,,
2631,05/23/21 10:00:30 AM,37064.5,28.62,55031.7,36.4645,55031.7,36.4645,,,,,
2632,05/23/21 10:01:00 AM,37080.9,28.62,55056.1,36.4828,55056.1,36.4828,,,,,
2633,05/23/21 10:01:30 AM,37090.7,28.62,55070.6,36.4936,55070.6,36.4936,,,,,
2634,05/23/21 10:02:00 AM,37080.9,28.62,55056.1,36.4828,55056.1,36.4828,,,,,
2635,05/23/21 10:02:30 AM,37064.5,28.63,55021.3,36.4568,55021.3,36.4568,,,,,
2636,05/23/21 10:03:00 AM,37048.2,28.63,54997.0,36.4387,54997.0,36.4387,,,,,
2637,05/23/21 10:03:30 AM,37044.9,28.63,54992.1,36.4350,54992.1,36.4350,,,,,
2638,05/23/21 10:04:00 AM,37061.3,28.64,55006.1,36.4455,55006.1,36.4455,,,,,
2639,05/23/21 10:04:30 AM,37064.5,28.63,55021.3,36.4568,55021.3,36.4568,,,,,
2640,05/23/21 10:05:00 AM,37103.8,28.64,55069.3,36.4926,55069.3,36.4926,,,,,
2641,05/23/21 10:05:30 AM,37090.7,28.65,55039.4,36.4703,55039.4,36.4703,,,,,
2642,05/23/21 10:06:00 AM,37067.8,28.64,55015.8,36.4527,55015.8,36.4527,,,,,
2643,05/23/21 10:06:30 AM,37067.8,28.65,55005.4,36.4449,55005.4,36.4449,,,,,
2644,05/23/21 10:07:00 AM,37077.6,28.65,55020.0,36.4558,55020.0,36.4558,,,,,
2645,05/23/21 10:07:30 AM,37097.3,28.67,55028.5,36.4621,55028.5,36.4621,,,,,
2646,05/23/21 10:08:00 AM,37094.0,28.67,55023.6,36.4585,55023.6,36.4585,,,,,
2647,05/23/21 10:08:30 AM,37067.8,28.68,54974.3,36.4217,54974.3,36.4217,,,,,
2648,05/23/21 10:09:00 AM,37094.0,28.65,55044.3,36.4740,55044.3,36.4740,,,,,
2649,05/23/21 10:09:30 AM,37080.9,28.67,55004.1,36.4439,55004.1,36.4439,,,,,
2650,05/23/21 10:10:00 AM,37077.6,28.68,54988.8,36.4325,54988.8,36.4325,,,,,
2651,05/23/21 10:10:30 AM,37084.2,28.69,54988.2,36.4321,54988.2,36.4321,,,,,
2652,05/23/21 10:11:00 AM,37110.4,28.68,55037.5,36.4689,55037.5,36.4689,,,,,
2653,05/23/21 10:11:30 AM,37103.8,28.69,55017.3,36.4538,55017.3,36.4538,,,,,
2654,05/23/21 10:12:00 AM,37136.6,28.69,55066.1,36.4902,55066.1,36.4902,,,,,
2655,05/23/21 10:12:30 AM,37067.8,28.68,54974.3,36.4217,54974.3,36.4217,,,,,
2656,05/23/21 10:13:00 AM,37090.7,28.68,55008.3,36.4471,55008.3,36.4471,,,,,
2657,05/23/21 10:13:30 AM,37146.5,28.69,55080.8,36.5012,55080.8,36.5012,,,,,
2658,05/23/21 10:14:00 AM,37123.5,28.70,55036.2,36.4679,55036.2,36.4679,,,,,
2659,05/23/21 10:14:30 AM,37077.6,28.70,54968.1,36.4170,54968.1,36.4170,,,,,
2660,05/23/21 10:15:00 AM,37103.8,28.70,55007.0,36.4461,55007.0,36.4461,,,,,
2661,05/23/21 10:15:30 AM,37103.8,28.69,55017.3,36.4538,55017.3,36.4538,,,,,
2662,05/23/21 10:16:00 AM,37110.4,28.69,55027.1,36.4612,55027.1,36.4612,,,,,
2663,05/23/21 10:16:30 AM,37087.5,28.68,55003.5,36.4435,55003.5,36.4435,,,,,
2664,05/23/21 10:17:00 AM,37074.4,28.69,54973.7,36.4212,54973.7,36.4212,,,,,
2665,05/23/21 10:17:30 AM,37061.3,28.70,54943.9,36.3989,54943.9,36.3989,,,,,
2666,05/23/21 10:18:00 AM,37103.8,28.69,55017.3,36.4538,55017.3,36.4538,,,,,
2667,05/23/21 10:18:30 AM,37054.7,28.68,54954.8,36.4071,54954.8,36.4071,,,,,
2668,05/23/21 10:19:00 AM,37090.7,28.69,54997.9,36.4393,54997.9,36.4393,,,,,
2669,05/23/21 10:19:30 AM,37087.5,28.68,55003.5,36.4435,55003.5,36.4435,,,,,
2670,05/23/21 10:20:00 AM,37117.0,28.68,55047.3,36.4762,55047.3,36.4762,,,,,
2671,05/23/21 10:20:30 AM,37146.5,28.69,55080.8,36.5012,55080.8,36.5012,,,,,
2672,05/23/21 10:21:00 AM,37074.4,28.69,54973.7,36.4212,54973.7,36.4212,,,,,
2673,05/23/21 10:21:30 AM,37094.0,28.69,55002.8,36.4430,55002.8,36.4430,,,,,
2674,05/23/21 10:22:00 AM,37097.3,28.69,55007.7,36.4466,55007.7,36.4466,,,,,
2675,05/23/21 10:22:30 AM,37107.1,28.69,55022.2,36.4575,55022.2,36.4575,,,,,
2676,05/23/21 10:23:00 AM,37077.6,28.69,54978.4,36.4248,54978.4,36.4248,,,,,
2677,05/23/21 10:23:30 AM,37084.2,28.69,54988.2,36.4321,54988.2,36.4321,,,,,
2678,05/23/21 10:24:00 AM,37087.5,28.69,54993.1,36.4358,54993.1,36.4358,,,,,
2679,05/23/21 10:24:30 AM,37123.5,28.69,55046.6,36.4757,55046.6,36.4757,,,,,
2680,05/23/21 10:25:00 AM,37136.6,28.69,55066.1,36.4902,55066.1,36.4902,,,,,
2681,05/23/21 10:25:30 AM,37051.5,28.70,54929.3,36.3881,54929.3,36.3881,,,,,
2682,05/23/21 10:26:00 AM,37054.7,28.67,54965.2,36.4149,54965.2,36.4149,,,,,
2683,05/23/21 10:26:30 AM,37090.7,28.67,55018.7,36.4548,55018.7,36.4548,,,,,
2684,05/23/21 10:27:00 AM,37084.2,28.67,55009.0,36.4476,55009.0,36.4476,,,,,
2685,05/23/21 10:27:30 AM,37087.5,28.68,55003.5,36.4435,55003.5,36.4435,,,,,
2686,05/23/21 10:28:00 AM,37077.6,28.68,54988.8,36.4325,54988.8,36.4325,,,,,
2687,05/23/21 10:28:30 AM,37064.5,28.68,54969.4,36.4180,54969.4,36.4180,,,,,
2688,05/23/21 10:29:00 AM,37064.5,28.68,54969.4,36.4180,54969.4,36.4180,,,,,
2689,05/23/21 10:29:30 AM,37058.0,28.67,54970.1,36.4185,54970.1,36.4185,,,,,
2690,05/23/21 10:30:00 AM,37103.8,28.68,55027.7,36.4616,55027.7,36.4616,,,,,
2691,05/23/21 10:30:30 AM,37077.6,28.68,54988.8,36.4325,54988.8,36.4325,,,,,
2692,05/23/21 10:31:00 AM,37087.5,28.69,54993.1,36.4358,54993.1,36.4358,,,,,
2693,05/23/21 10:31:30 AM,37090.7,28.67,55018.7,36.4548,55018.7,36.4548,,,,,
2694,05/23/21 10:32:00 AM,37064.5,28.67,54979.7,36.4257,54979.7,36.4257,,,,,
2695,05/23/21 10:32:30 AM,37110.4,28.68,55037.5,36.4689,55037.5,36.4689,,,,,
2696,05/23/21 10:33:00 AM,37084.2,28.68,54998.6,36.4398,54998.6,36.4398,,,,,
2697,05/23/21 10:33:30 AM,37090.7,28.68,55008.3,36.4471,55008.3,36.4471,,,,,
2698,05/23/21 10:34:00 AM,37074.4,28.68,54984.1,36.4290,54984.1,36.4290,,,,,
2699,05/23/21 10:34:30 AM,37107.1,28.67,55043.0,36.4730,55043.0,36.4730,,,,,
2700,05/23/21 10:35:00 AM,37094.0,28.69,55002.8,36.4430,55002.8,36.4430,,,,,
2701,05/23/21 10:35:30 AM,37097.3,28.69,55007.7,36.4466,55007.7,36.4466,,,,,
2702,05/23/21 10:36:00 AM,37064.5,28.68,54969.4,36.4180,54969.4,36.4180,,,,,
2703,05/23/21 10:36:30 AM,37077.6,28.68,54988.8,36.4325,54988.8,36.4325,,,,,
2704,05/23/21 10:37:00 AM,37058.0,28.68,54959.7,36.4108,54959.7,36.4108,,,,,
2705,05/23/21 10:37:30 AM,37077.6,28.68,54988.8,36.4325,54988.8,36.4325,,,,,
2706,05/23/21 10:38:00 AM,37074.4,28.67,54994.4,36.4367,54994.4,36.4367,,,,,
2707,05/23/21 10:38:30 AM,37074.4,28.67,54994.4,36.4367,54994.4,36.4367,,,,,
2708,05/23/21 10:39:00 AM,37087.5,28.67,55013.9,36.4513,55013.9,36.4513,,,,,
2709,05/23/21 10:39:30 AM,37084.2,28.69,54988.2,36.4321,54988.2,36.4321,,,,,
2710,05/23/21 10:40:00 AM,37077.6,28.67,54999.2,36.4403,54999.2,36.4403,,,,,
2711,05/23/21 10:40:30 AM,37061.3,28.68,54964.6,36.4144,54964.6,36.4144,,,,,
2712,05/23/21 10:41:00 AM,37107.1,28.68,55032.6,36.4653,55032.6,36.4653,,,,,
2713,05/23/21 10:41:30 AM,37067.8,28.69,54963.9,36.4139,54963.9,36.4139,,,,,
2714,05/23/21 10:42:00 AM,37123.5,28.70,55036.2,36.4679,55036.2,36.4679,,,,,
2715,05/23/21 10:42:30 AM,37107.1,28.70,55011.9,36.4497,55011.9,36.4497,,,,,
2716,05/23/21 10:43:00 AM,37087.5,28.70,54982.8,36.4280,54982.8,36.4280,,,,,
2717,05/23/21 10:43:30 AM,37097.3,28.70,54997.3,36.4389,54997.3,36.4389,,,,,
2718,05/23/21 10:44:00 AM,37094.0,28.71,54982.0,36.4275,54982.0,36.4275,,,,,
2719,05/23/21 10:44:30 AM,37071.1,28.71,54948.0,36.4021,54948.0,36.4021,,,,,
2720,05/23/21 10:45:00 AM,37107.1,28.70,55011.9,36.4497,55011.9,36.4497,,,,,
2721,05/23/21 10:45:30 AM,37097.3,28.70,54997.3,36.4389,54997.3,36.4389,,,,,
2722,05/23/21 10:46:00 AM,37097.3,28.70,54997.3,36.4389,54997.3,36.4389,,,,,
2723,05/23/21 10:46:30 AM,37061.3,28.70,54943.9,36.3989,54943.9,36.3989,,,,,
2724,05/23/21 10:47:00 AM,37094.0,28.70,54992.4,36.4352,54992.4,36.4352,,,,,
2725,05/23/21 10:47:30 AM,37087.5,28.70,54982.8,36.4280,54982.8,36.4280,,,,,
2726,05/23/21 10:48:00 AM,37061.3,28.69,54954.2,36.4067,54954.2,36.4067,,,,,
2727,05/23/21 10:48:30 AM,37097.3,28.69,55007.7,36.4466,55007.7,36.4466,,,,,
2728,05/23/21 10:49:00 AM,37103.8,28.68,55027.7,36.4616,55027.7,36.4616,,,,,
2729,05/23/21 10:49:30 AM,37110.4,28.68,55037.5,36.4689,55037.5,36.4689,,,,,
