"Plot Title: CT_350_052221_CG"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739350, SEN S/N: 20739350)","Temp, °C (LGR S/N: 20739350, SEN S/N: 20739350)","Specific Conductance, μS/cm (LGR S/N: 20739350)","Salinity, ppt (LGR S/N: 20739350)","Coupler Detached (LGR S/N: 20739350)","Coupler Attached (LGR S/N: 20739350)","Host Connected (LGR S/N: 20739350)","End Of File (LGR S/N: 20739350)"
345,05/22/21 03:14:30 PM,37456.1,29.04,47827.8,31.1483,,,,
346,05/22/21 03:15:00 PM,37940.3,29.02,48465.2,31.6135,,,,
347,05/22/21 03:15:30 PM,38014.5,29.04,48541.9,31.6695,,,,
348,05/22/21 03:16:00 PM,37427.8,29.04,47791.6,31.1220,,,,
349,05/22/21 03:16:30 PM,37943.5,29.02,48469.3,31.6164,,,,
350,05/22/21 03:17:00 PM,37888.9,29.02,48399.5,31.5654,,,,
351,05/22/21 03:17:30 PM,37866.4,29.04,48352.5,31.5311,,,,
352,05/22/21 03:18:00 PM,37487.7,29.04,47868.2,31.1778,,,,
353,05/22/21 03:18:30 PM,37956.4,29.04,48467.6,31.6152,,,,
354,05/22/21 03:19:00 PM,37898.5,29.04,48393.6,31.5611,,,,
355,05/22/21 03:19:30 PM,37000.9,29.00,47281.1,30.7503,,,,
356,05/22/21 03:20:00 PM,37155.7,29.00,47479.2,30.8945,,,,
357,05/22/21 03:20:30 PM,37860.0,29.00,48380.7,31.5517,,,,
358,05/22/21 03:21:00 PM,37885.6,28.99,48422.5,31.5823,,,,
359,05/22/21 03:21:30 PM,37879.2,28.99,48414.3,31.5763,,,,
360,05/22/21 03:22:00 PM,37799.1,28.99,48311.8,31.5014,,,,
361,05/22/21 03:22:30 PM,37633.3,28.99,48099.5,31.3465,,,,
362,05/22/21 03:23:00 PM,37607.9,29.00,48058.0,31.3162,,,,
363,05/22/21 03:23:30 PM,37639.6,28.99,48107.6,31.3524,,,,
364,05/22/21 03:24:00 PM,37757.5,28.99,48258.5,31.4625,,,,
365,05/22/21 03:24:30 PM,37789.5,28.97,48317.7,31.5057,,,,
366,05/22/21 03:25:00 PM,37642.8,28.97,48129.8,31.3686,,,,
367,05/22/21 03:25:30 PM,37588.9,28.97,48060.8,31.3182,,,,
368,05/22/21 03:26:00 PM,37506.6,28.97,47955.4,31.2414,,,,
369,05/22/21 03:26:30 PM,38108.4,28.96,48735.2,31.8107,,,,
370,05/22/21 03:27:00 PM,36798.2,28.97,47048.2,30.5810,,,,
371,05/22/21 03:27:30 PM,37506.6,28.97,47955.4,31.2414,,,,
372,05/22/21 03:28:00 PM,37595.2,28.97,48068.8,31.3241,,,,
373,05/22/21 03:28:30 PM,37377.5,28.96,47799.0,31.1274,,,,
374,05/22/21 03:29:00 PM,37516.1,28.95,47985.6,31.2634,,,,
375,05/22/21 03:29:30 PM,37013.2,28.95,47341.3,30.7941,,,,
376,05/22/21 03:30:00 PM,37786.3,28.95,48331.7,31.5160,,,,
377,05/22/21 03:30:30 PM,37140.2,28.95,47504.0,30.9125,,,,
378,05/22/21 03:31:00 PM,37487.7,28.95,47949.2,31.2369,,,,
379,05/22/21 03:31:30 PM,37592.0,28.95,48082.8,31.3343,,,,
380,05/22/21 03:32:00 PM,37525.5,28.95,47997.6,31.2722,,,,
381,05/22/21 03:32:30 PM,37962.9,28.95,48558.0,31.6812,,,,
382,05/22/21 03:33:00 PM,37937.1,28.95,48524.9,31.6571,,,,
383,05/22/21 03:33:30 PM,37415.2,28.95,47856.3,31.1692,,,,
384,05/22/21 03:34:00 PM,37853.5,28.96,48408.7,31.5722,,,,
385,05/22/21 03:34:30 PM,36960.8,28.96,47265.3,30.7388,,,,
386,05/22/21 03:35:00 PM,37550.8,28.97,48012.0,31.2826,,,,
387,05/22/21 03:35:30 PM,37700.1,29.00,48176.0,31.4023,,,,
388,05/22/21 03:36:00 PM,37706.5,28.97,48211.4,31.4281,,,,
389,05/22/21 03:36:30 PM,37799.1,28.99,48311.8,31.5014,,,,
390,05/22/21 03:37:00 PM,37249.2,28.99,47607.8,30.9881,,,,
391,05/22/21 03:37:30 PM,37576.2,28.99,48026.4,31.2932,,,,
392,05/22/21 03:38:00 PM,37478.2,29.00,47892.0,31.1952,,,,
393,05/22/21 03:38:30 PM,37475.0,29.01,47878.9,31.1856,,,,
394,05/22/21 03:39:00 PM,37193.1,29.01,47518.2,30.9228,,,,
395,05/22/21 03:39:30 PM,37214.9,29.01,47546.1,30.9431,,,,
396,05/22/21 03:40:00 PM,37582.5,29.01,48016.5,31.2859,,,,
397,05/22/21 03:40:30 PM,36871.7,29.01,47106.9,30.6236,,,,
398,05/22/21 03:41:00 PM,37642.8,29.00,48102.7,31.3488,,,,
399,05/22/21 03:41:30 PM,37719.2,29.00,48200.4,31.4201,,,,
400,05/22/21 03:42:00 PM,39680.5,29.00,50710.9,33.2602,,,,
401,05/22/21 03:42:30 PM,39687.4,29.00,50719.7,33.2667,,,,
402,05/22/21 03:43:00 PM,39649.2,28.99,50680.3,33.2377,,,,
403,05/22/21 03:43:30 PM,38971.8,28.99,49813.1,32.6003,,,,
404,05/22/21 03:44:00 PM,39618.0,28.99,50640.4,33.2083,,,,
405,05/22/21 03:44:30 PM,38988.6,28.97,49853.3,32.6298,,,,
406,05/22/21 03:45:00 PM,38850.7,28.97,49676.7,32.5002,,,,
407,05/22/21 03:45:30 PM,39019.0,28.97,49892.2,32.6584,,,,
408,05/22/21 03:46:00 PM,39171.6,28.97,50087.7,32.8019,,,,
409,05/22/21 03:46:30 PM,39541.8,28.96,50571.3,33.1575,,,,
410,05/22/21 03:47:00 PM,39851.4,28.96,50967.9,33.4495,,,,
411,05/22/21 03:47:30 PM,39921.6,28.96,51057.8,33.5157,,,,
412,05/22/21 03:48:00 PM,39656.1,28.96,50717.7,33.2652,,,,
413,05/22/21 03:48:30 PM,39670.0,28.97,50726.0,33.2713,,,,
414,05/22/21 03:49:00 PM,39538.4,28.99,50538.5,33.1333,,,,
415,05/22/21 03:49:30 PM,39928.6,28.99,51038.1,33.5012,,,,
416,05/22/21 03:50:00 PM,39732.7,28.99,50787.2,33.3164,,,,
417,05/22/21 03:50:30 PM,39404.0,28.97,50385.3,33.0207,,,,
418,05/22/21 03:51:00 PM,38531.0,28.97,49267.3,32.2001,,,,
419,05/22/21 03:51:30 PM,39854.9,28.97,50962.8,33.4457,,,,
420,05/22/21 03:52:00 PM,40129.7,28.99,51295.5,33.6910,,,,
421,05/22/21 03:52:30 PM,39434.9,28.97,50424.9,33.0498,,,,
422,05/22/21 03:53:00 PM,38934.7,28.97,49784.3,32.5791,,,,
423,05/22/21 03:53:30 PM,40041.3,28.99,51182.4,33.6075,,,,
424,05/22/21 03:54:00 PM,39970.8,28.99,51092.1,33.5410,,,,
425,05/22/21 03:54:30 PM,39373.1,28.97,50345.7,32.9916,,,,
426,05/22/21 03:55:00 PM,39715.2,28.97,50783.9,33.3139,,,,
427,05/22/21 03:55:30 PM,39868.9,28.99,50961.6,33.4448,,,,
428,05/22/21 03:56:00 PM,40133.2,28.99,51300.0,33.6943,,,,
429,05/22/21 03:56:30 PM,39614.5,28.99,50635.9,33.2050,,,,
430,05/22/21 03:57:00 PM,39868.9,28.97,50980.8,33.4589,,,,
431,05/22/21 03:57:30 PM,39649.2,28.97,50699.4,33.2517,,,,
432,05/22/21 03:58:00 PM,39875.9,28.97,50989.7,33.4655,,,,
433,05/22/21 03:58:30 PM,39819.9,28.97,50918.0,33.4127,,,,
434,05/22/21 03:59:00 PM,39991.9,28.97,51138.3,33.5751,,,,
435,05/22/21 03:59:30 PM,40037.7,28.97,51197.0,33.6183,,,,
436,05/22/21 04:00:00 PM,39701.3,28.97,50766.1,33.3008,,,,
437,05/22/21 04:00:30 PM,39904.0,28.99,51006.6,33.4780,,,,
438,05/22/21 04:01:00 PM,39900.5,28.99,51002.1,33.4747,,,,
439,05/22/21 04:01:30 PM,39847.9,29.00,50925.2,33.4180,,,,
440,05/22/21 04:02:00 PM,39907.5,28.99,51011.0,33.4813,,,,
441,05/22/21 04:02:30 PM,39890.0,28.99,50988.6,33.4647,,,,
442,05/22/21 04:03:00 PM,39722.2,28.97,50792.9,33.3205,,,,
443,05/22/21 04:03:30 PM,39851.4,28.97,50958.3,33.4424,,,,
444,05/22/21 04:04:00 PM,40346.8,28.97,51592.9,33.9104,,,,
445,05/22/21 04:04:30 PM,39886.5,28.97,51003.3,33.4756,,,,
446,05/22/21 04:05:00 PM,39785.0,28.97,50873.3,33.3798,,,,
447,05/22/21 04:05:30 PM,39052.8,28.95,49954.3,32.7039,,,,
448,05/22/21 04:06:00 PM,39872.4,28.96,50994.8,33.4693,,,,
449,05/22/21 04:06:30 PM,40009.5,28.96,51170.4,33.5988,,,,
450,05/22/21 04:07:00 PM,39970.8,28.96,51120.9,33.5622,,,,
451,05/22/21 04:07:30 PM,39524.5,28.95,50558.6,33.1481,,,,
452,05/22/21 04:08:00 PM,39559.1,28.95,50603.0,33.1808,,,,
453,05/22/21 04:08:30 PM,39294.3,28.95,50263.7,32.9312,,,,
454,05/22/21 04:09:00 PM,39918.0,28.96,51053.2,33.5123,,,,
455,05/22/21 04:09:30 PM,39729.2,28.97,50801.8,33.3271,,,,
456,05/22/21 04:10:00 PM,39677.0,28.97,50735.0,33.2779,,,,
457,05/22/21 04:10:30 PM,40023.6,28.99,51159.7,33.5908,,,,
458,05/22/21 04:11:00 PM,39792.0,28.99,50863.2,33.3723,,,,
459,05/22/21 04:11:30 PM,39677.0,28.99,50715.9,33.2639,,,,
460,05/22/21 04:12:00 PM,39624.9,28.99,50649.2,33.2148,,,,
461,05/22/21 04:12:30 PM,39897.0,29.00,50988.0,33.4643,,,,
462,05/22/21 04:13:00 PM,40443.6,28.99,51697.4,33.9877,,,,
463,05/22/21 04:13:30 PM,39872.4,29.00,50956.5,33.4411,,,,
464,05/22/21 04:14:00 PM,39953.2,29.00,51060.0,33.5173,,,,
465,05/22/21 04:14:30 PM,39277.2,28.99,50204.1,32.8874,,,,
466,05/22/21 04:15:00 PM,39995.4,29.01,51104.4,33.5501,,,,
467,05/22/21 04:15:30 PM,39897.0,29.00,50988.0,33.4643,,,,
468,05/22/21 04:16:00 PM,39991.9,29.01,51099.9,33.5468,,,,
469,05/22/21 04:16:30 PM,40104.9,29.00,51254.2,33.6605,,,,
470,05/22/21 04:17:00 PM,39479.7,29.00,50453.9,33.0711,,,,
471,05/22/21 04:17:30 PM,39991.9,29.01,51099.9,33.5468,,,,
472,05/22/21 04:18:00 PM,40034.2,29.00,51163.7,33.5937,,,,
473,05/22/21 04:18:30 PM,40009.5,29.00,51132.0,33.5704,,,,
474,05/22/21 04:19:00 PM,40112.0,29.00,51263.3,33.6672,,,,
475,05/22/21 04:19:30 PM,40168.7,29.00,51335.8,33.7207,,,,
476,05/22/21 04:20:00 PM,40006.0,28.99,51137.2,33.5742,,,,
477,05/22/21 04:20:30 PM,39907.5,28.99,51011.0,33.4813,,,,
478,05/22/21 04:21:00 PM,40034.2,28.99,51173.3,33.6008,,,,
479,05/22/21 04:21:30 PM,42663.1,28.97,54559.9,36.1124,,,,
480,05/22/21 04:22:00 PM,42639.5,28.99,54509.2,36.0746,,,,
481,05/22/21 04:22:30 PM,42619.9,28.97,54504.6,36.0711,,,,
482,05/22/21 04:23:00 PM,42651.3,28.97,54544.8,36.1011,,,,
483,05/22/21 04:23:30 PM,42619.9,28.96,54514.8,36.0787,,,,
484,05/22/21 04:24:00 PM,42667.0,28.96,54575.1,36.1237,,,,
485,05/22/21 04:24:30 PM,42655.2,28.96,54560.0,36.1124,,,,
486,05/22/21 04:25:00 PM,42627.8,28.96,54524.9,36.0863,,,,
487,05/22/21 04:25:30 PM,42635.6,28.96,54534.9,36.0937,,,,
488,05/22/21 04:26:00 PM,42647.4,28.96,54550.0,36.1050,,,,
489,05/22/21 04:26:30 PM,42635.6,28.96,54534.9,36.0937,,,,
490,05/22/21 04:27:00 PM,42655.2,28.96,54560.0,36.1124,,,,
491,05/22/21 04:27:30 PM,42651.3,28.96,54555.0,36.1087,,,,
492,05/22/21 04:28:00 PM,42647.4,28.96,54550.0,36.1050,,,,
493,05/22/21 04:28:30 PM,42651.3,28.96,54555.0,36.1087,,,,
494,05/22/21 04:29:00 PM,42619.9,28.96,54514.8,36.0787,,,,
495,05/22/21 04:29:30 PM,42647.4,28.95,54560.2,36.1126,,,,
496,05/22/21 04:30:00 PM,42663.1,28.97,54559.9,36.1124,,,,
497,05/22/21 04:30:30 PM,42627.8,28.96,54524.9,36.0863,,,,
498,05/22/21 04:31:00 PM,42647.4,28.96,54550.0,36.1050,,,,
499,05/22/21 04:31:30 PM,42647.4,28.96,54550.0,36.1050,,,,
500,05/22/21 04:32:00 PM,42619.9,28.96,54514.8,36.0787,,,,
501,05/22/21 04:32:30 PM,42612.1,28.96,54504.8,36.0713,,,,
502,05/22/21 04:33:00 PM,42608.2,28.96,54499.8,36.0675,,,,
503,05/22/21 04:33:30 PM,42627.8,28.96,54524.9,36.0863,,,,
504,05/22/21 04:34:00 PM,42619.9,28.96,54514.8,36.0787,,,,
505,05/22/21 04:34:30 PM,42612.1,28.96,54504.8,36.0713,,,,
506,05/22/21 04:35:00 PM,42651.3,28.95,54565.2,36.1163,,,,
507,05/22/21 04:35:30 PM,42635.6,28.95,54545.1,36.1013,,,,
508,05/22/21 04:36:00 PM,42651.3,28.96,54555.0,36.1087,,,,
509,05/22/21 04:36:30 PM,42635.6,28.96,54534.9,36.0937,,,,
510,05/22/21 04:37:00 PM,42608.2,28.96,54499.8,36.0675,,,,
511,05/22/21 04:37:30 PM,42663.1,28.96,54570.1,36.1200,,,,
512,05/22/21 04:38:00 PM,42651.3,28.96,54555.0,36.1087,,,,
513,05/22/21 04:38:30 PM,42600.3,28.96,54489.7,36.0600,,,,
514,05/22/21 04:39:00 PM,42647.4,28.96,54550.0,36.1050,,,,
515,05/22/21 04:39:30 PM,42667.0,28.96,54575.1,36.1237,,,,
516,05/22/21 04:40:00 PM,42647.4,28.96,54550.0,36.1050,,,,
517,05/22/21 04:40:30 PM,42619.9,28.96,54514.8,36.0787,,,,
518,05/22/21 04:41:00 PM,42663.1,28.96,54570.1,36.1200,,,,
519,05/22/21 04:41:30 PM,42651.3,28.97,54544.8,36.1011,,,,
520,05/22/21 04:42:00 PM,42600.3,28.96,54489.7,36.0600,,,,
521,05/22/21 04:42:30 PM,42647.4,28.97,54539.8,36.0974,,,,
522,05/22/21 04:43:00 PM,42619.9,28.97,54504.6,36.0711,,,,
523,05/22/21 04:43:30 PM,42600.3,28.97,54479.4,36.0524,,,,
524,05/22/21 04:44:00 PM,42619.9,28.97,54504.6,36.0711,,,,
525,05/22/21 04:44:30 PM,42663.1,28.96,54570.1,36.1200,,,,
526,05/22/21 04:45:00 PM,42612.1,28.97,54494.6,36.0636,,,,
527,05/22/21 04:45:30 PM,42596.4,28.96,54484.7,36.0563,,,,
528,05/22/21 04:46:00 PM,42678.8,28.96,54590.2,36.1350,,,,
529,05/22/21 04:46:30 PM,42635.6,28.97,54524.7,36.0861,,,,
530,05/22/21 04:47:00 PM,42647.4,28.97,54539.8,36.0974,,,,
531,05/22/21 04:47:30 PM,42584.7,28.97,54459.5,36.0375,,,,
532,05/22/21 04:48:00 PM,42647.4,28.97,54539.8,36.0974,,,,
533,05/22/21 04:48:30 PM,42623.9,28.96,54519.9,36.0825,,,,
534,05/22/21 04:49:00 PM,42647.4,28.96,54550.0,36.1050,,,,
535,05/22/21 04:49:30 PM,42619.9,28.97,54504.6,36.0711,,,,
536,05/22/21 04:50:00 PM,42651.3,28.97,54544.8,36.1011,,,,
537,05/22/21 04:50:30 PM,42631.7,28.96,54529.9,36.0900,,,,
538,05/22/21 04:51:00 PM,42651.3,28.97,54544.8,36.1011,,,,
539,05/22/21 04:51:30 PM,42619.9,28.96,54514.8,36.0787,,,,
540,05/22/21 04:52:00 PM,42651.3,28.96,54555.0,36.1087,,,,
541,05/22/21 04:52:30 PM,42608.2,28.96,54499.8,36.0675,,,,
542,05/22/21 04:53:00 PM,42659.2,28.96,54565.1,36.1163,,,,
543,05/22/21 04:53:30 PM,42600.3,28.95,54499.9,36.0676,,,,
544,05/22/21 04:54:00 PM,42623.9,28.96,54519.9,36.0825,,,,
545,05/22/21 04:54:30 PM,42608.2,28.95,54510.0,36.0752,,,,
546,05/22/21 04:55:00 PM,42623.9,28.95,54530.1,36.0902,,,,
547,05/22/21 04:55:30 PM,42647.4,28.95,54560.2,36.1126,,,,
548,05/22/21 04:56:00 PM,42592.5,28.95,54489.9,36.0602,,,,
549,05/22/21 04:56:30 PM,42619.9,28.94,54535.2,36.0940,,,,
550,05/22/21 04:57:00 PM,42623.9,28.95,54530.1,36.0902,,,,
551,05/22/21 04:57:30 PM,42619.9,28.94,54535.2,36.0940,,,,
552,05/22/21 04:58:00 PM,42608.2,28.94,54520.2,36.0828,,,,
553,05/22/21 04:58:30 PM,42619.9,28.94,54535.2,36.0940,,,,
554,05/22/21 04:59:00 PM,42623.9,28.93,54550.6,36.1054,,,,
555,05/22/21 04:59:30 PM,42619.9,28.93,54545.5,36.1016,,,,
556,05/22/21 05:00:00 PM,42612.1,28.93,54535.5,36.0941,,,,
557,05/22/21 05:00:30 PM,42592.5,28.93,54510.3,36.0754,,,,
558,05/22/21 05:01:00 PM,42592.5,28.93,54510.3,36.0754,,,,
559,05/22/21 05:01:30 PM,42565.1,28.91,54495.6,36.0644,,,,
560,05/22/21 05:02:00 PM,42623.9,28.91,54571.1,36.1207,,,,
561,05/22/21 05:02:30 PM,42584.7,28.91,54520.8,36.0832,,,,
562,05/22/21 05:03:00 PM,42619.9,28.91,54565.9,36.1169,,,,
563,05/22/21 05:03:30 PM,42592.5,28.90,54541.0,36.0983,,,,
564,05/22/21 05:04:00 PM,42608.2,28.90,54561.2,36.1133,,,,
565,05/22/21 05:04:30 PM,42592.5,28.90,54541.0,36.0983,,,,
566,05/22/21 05:05:00 PM,42619.9,28.90,54576.2,36.1245,,,,
567,05/22/21 05:05:30 PM,42600.3,28.90,54551.0,36.1057,,,,
568,05/22/21 05:06:00 PM,42576.8,28.89,54531.1,36.0909,,,,
569,05/22/21 05:06:30 PM,42588.6,28.89,54546.3,36.1022,,,,
570,05/22/21 05:07:00 PM,42616.0,28.89,54581.4,36.1284,,,,
571,05/22/21 05:07:30 PM,42588.6,28.89,54546.3,36.1022,,,,
572,05/22/21 05:08:00 PM,42588.6,28.89,54546.3,36.1022,,,,
573,05/22/21 05:08:30 PM,42596.4,28.88,54566.5,36.1173,,,,
574,05/22/21 05:09:00 PM,42592.5,28.88,54561.5,36.1136,,,,
575,05/22/21 05:09:30 PM,42608.2,28.88,54581.6,36.1286,,,,
576,05/22/21 05:10:00 PM,42569.0,28.88,54531.3,36.0911,,,,
577,05/22/21 05:10:30 PM,42588.6,28.86,54577.0,36.1251,,,,
578,05/22/21 05:11:00 PM,42565.1,28.86,54546.8,36.1026,,,,
579,05/22/21 05:11:30 PM,42549.5,28.86,54526.8,36.0877,,,,
580,05/22/21 05:12:00 PM,42549.5,28.86,54526.8,36.0877,,,,
581,05/22/21 05:12:30 PM,42553.4,28.86,54531.8,36.0914,,,,
582,05/22/21 05:13:00 PM,42580.8,28.86,54567.0,36.1176,,,,
583,05/22/21 05:13:30 PM,42616.0,28.85,54622.4,36.1590,,,,
584,05/22/21 05:14:00 PM,42580.8,28.86,54567.0,36.1176,,,,
585,05/22/21 05:14:30 PM,42549.5,28.86,54526.8,36.0877,,,,
586,05/22/21 05:15:00 PM,42561.2,28.86,54541.8,36.0989,,,,
587,05/22/21 05:15:30 PM,42588.6,28.85,54587.2,36.1328,,,,
588,05/22/21 05:16:00 PM,42565.1,28.85,54557.1,36.1103,,,,
589,05/22/21 05:16:30 PM,42537.7,28.85,54521.9,36.0840,,,,
590,05/22/21 05:17:00 PM,42565.1,28.85,54557.1,36.1103,,,,
591,05/22/21 05:17:30 PM,42553.4,28.85,54542.0,36.0990,,,,
592,05/22/21 05:18:00 PM,42592.5,28.85,54592.2,36.1365,,,,
593,05/22/21 05:18:30 PM,42588.6,28.85,54587.2,36.1328,,,,
594,05/22/21 05:19:00 PM,42553.4,28.85,54542.0,36.0990,,,,
595,05/22/21 05:19:30 PM,42592.5,28.85,54592.2,36.1365,,,,
596,05/22/21 05:20:00 PM,42569.0,28.85,54562.1,36.1140,,,,
597,05/22/21 05:20:30 PM,42569.0,28.85,54562.1,36.1140,,,,
598,05/22/21 05:21:00 PM,42565.1,28.85,54557.1,36.1103,,,,
599,05/22/21 05:21:30 PM,42537.7,28.84,54532.1,36.0917,,,,
600,05/22/21 05:22:00 PM,42537.7,28.84,54532.1,36.0917,,,,
601,05/22/21 05:22:30 PM,42553.4,28.84,54552.3,36.1067,,,,
602,05/22/21 05:23:00 PM,42553.4,28.84,54552.3,36.1067,,,,
603,05/22/21 05:23:30 PM,42588.6,28.84,54597.5,36.1404,,,,
604,05/22/21 05:24:00 PM,42553.4,28.84,54552.3,36.1067,,,,
605,05/22/21 05:24:30 PM,42553.4,28.84,54552.3,36.1067,,,,
606,05/22/21 05:25:00 PM,42569.0,28.84,54572.3,36.1216,,,,
607,05/22/21 05:25:30 PM,42553.4,28.84,54552.3,36.1067,,,,
608,05/22/21 05:26:00 PM,42541.6,28.83,54547.4,36.1030,,,,
609,05/22/21 05:26:30 PM,42549.5,28.83,54557.5,36.1106,,,,
610,05/22/21 05:27:00 PM,42565.1,28.83,54577.6,36.1255,,,,
611,05/22/21 05:27:30 PM,42537.7,28.83,54542.4,36.0993,,,,
612,05/22/21 05:28:00 PM,42549.5,28.83,54557.5,36.1106,,,,
613,05/22/21 05:28:30 PM,42569.0,28.83,54582.6,36.1293,,,,
614,05/22/21 05:29:00 PM,42549.5,28.83,54557.5,36.1106,,,,
615,05/22/21 05:29:30 PM,42561.2,28.81,54593.1,36.1371,,,,
616,05/22/21 05:30:00 PM,42541.6,28.81,54567.9,36.1183,,,,
617,05/22/21 05:30:30 PM,42541.6,28.81,54567.9,36.1183,,,,
618,05/22/21 05:31:00 PM,42565.1,28.81,54598.1,36.1408,,,,
619,05/22/21 05:31:30 PM,42526.0,28.81,54547.8,36.1034,,,,
620,05/22/21 05:32:00 PM,42569.0,28.81,54603.1,36.1446,,,,
621,05/22/21 05:32:30 PM,42537.7,28.81,54562.9,36.1146,,,,
622,05/22/21 05:33:00 PM,42510.4,28.81,54527.8,36.0884,,,,
623,05/22/21 05:33:30 PM,42569.0,28.80,54613.3,36.1522,,,,
624,05/22/21 05:34:00 PM,42553.4,28.80,54593.3,36.1373,,,,
625,05/22/21 05:34:30 PM,42529.9,28.80,54563.1,36.1148,,,,
626,05/22/21 05:35:00 PM,42522.1,28.80,54553.1,36.1073,,,,
627,05/22/21 05:35:30 PM,42541.6,28.80,54578.1,36.1260,,,,
628,05/22/21 05:36:00 PM,42541.6,28.79,54588.4,36.1336,,,,
629,05/22/21 05:36:30 PM,42526.0,28.80,54558.1,36.1110,,,,
630,05/22/21 05:37:00 PM,42526.0,28.79,54568.3,36.1187,,,,
631,05/22/21 05:37:30 PM,42502.6,28.79,54538.3,36.0962,,,,
632,05/22/21 05:38:00 PM,42533.8,28.79,54578.4,36.1261,,,,
633,05/22/21 05:38:30 PM,42510.4,28.79,54548.3,36.1037,,,,
634,05/22/21 05:39:00 PM,42561.2,28.79,54613.6,36.1524,,,,
635,05/22/21 05:39:30 PM,42541.6,28.79,54588.4,36.1336,,,,
636,05/22/21 05:40:00 PM,42518.2,28.79,54558.3,36.1112,,,,
637,05/22/21 05:40:30 PM,42526.0,28.79,54568.3,36.1187,,,,
638,05/22/21 05:41:00 PM,42533.8,28.79,54578.4,36.1261,,,,
639,05/22/21 05:41:30 PM,42549.5,28.79,54598.5,36.1412,,,,
640,05/22/21 05:42:00 PM,42565.1,28.79,54618.6,36.1562,,,,
641,05/22/21 05:42:30 PM,42533.8,28.79,54578.4,36.1261,,,,
642,05/22/21 05:43:00 PM,42561.2,28.78,54623.8,36.1601,,,,
643,05/22/21 05:43:30 PM,42553.4,28.78,54613.8,36.1526,,,,
644,05/22/21 05:44:00 PM,42498.7,28.78,54543.5,36.1001,,,,
645,05/22/21 05:44:30 PM,42479.2,28.78,54518.4,36.0814,,,,
646,05/22/21 05:45:00 PM,42561.2,28.78,54623.8,36.1601,,,,
647,05/22/21 05:45:30 PM,42510.4,28.79,54548.3,36.1037,,,,
648,05/22/21 05:46:00 PM,42561.2,28.78,54623.8,36.1601,,,,
649,05/22/21 05:46:30 PM,42455.8,28.78,54488.4,36.0590,,,,
650,05/22/21 05:47:00 PM,42569.0,28.78,54633.9,36.1676,,,,
651,05/22/21 05:47:30 PM,42600.3,28.79,54663.8,36.1899,,,,
652,05/22/21 05:48:00 PM,42561.2,28.79,54613.6,36.1524,,,,
653,05/22/21 05:48:30 PM,42561.2,28.78,54623.8,36.1601,,,,
654,05/22/21 05:49:00 PM,42541.6,28.78,54598.7,36.1413,,,,
655,05/22/21 05:49:30 PM,42580.8,28.76,54669.6,36.1942,,,,
656,05/22/21 05:50:00 PM,42584.7,28.76,54674.6,36.1979,,,,
657,05/22/21 05:50:30 PM,42584.7,28.76,54674.6,36.1979,,,,
658,05/22/21 05:51:00 PM,42549.5,28.76,54629.3,36.1642,,,,
659,05/22/21 05:51:30 PM,42592.5,28.76,54684.6,36.2054,,,,
660,05/22/21 05:52:00 PM,42549.5,28.76,54629.3,36.1642,,,,
661,05/22/21 05:52:30 PM,42561.2,28.75,54654.7,36.1831,,,,
662,05/22/21 05:53:00 PM,42565.1,28.76,54649.4,36.1791,,,,
663,05/22/21 05:53:30 PM,42608.2,28.76,54704.8,36.2205,,,,
664,05/22/21 05:54:00 PM,42533.8,28.76,54609.2,36.1491,,,,
665,05/22/21 05:54:30 PM,42592.5,28.75,54694.9,36.2131,,,,
666,05/22/21 05:55:00 PM,42572.9,28.75,54669.7,36.1943,,,,
667,05/22/21 05:55:30 PM,42518.2,28.75,54599.4,36.1418,,,,
668,05/22/21 05:56:00 PM,42584.7,28.75,54684.9,36.2056,,,,
669,05/22/21 05:56:30 PM,42572.9,28.75,54669.7,36.1943,,,,
670,05/22/21 05:57:00 PM,42561.2,28.75,54654.7,36.1831,,,,
671,05/22/21 05:57:30 PM,42537.7,28.75,54624.4,36.1605,,,,
672,05/22/21 05:58:00 PM,42565.1,28.75,54659.7,36.1868,,,,
673,05/22/21 05:58:30 PM,42533.8,28.75,54619.4,36.1568,,,,
674,05/22/21 05:59:00 PM,42549.5,28.74,54649.9,36.1795,,,,
675,05/22/21 05:59:30 PM,42549.5,28.75,54639.6,36.1718,,,,
676,05/22/21 06:00:00 PM,42565.1,28.74,54670.0,36.1945,,,,
677,05/22/21 06:00:30 PM,42584.7,28.74,54695.2,36.2133,,,,
678,05/22/21 06:01:00 PM,42572.9,28.74,54680.0,36.2020,,,,
679,05/22/21 06:01:30 PM,42584.7,28.74,54695.2,36.2133,,,,
680,05/22/21 06:02:00 PM,42588.6,28.74,54700.2,36.2170,,,,
681,05/22/21 06:02:30 PM,42545.6,28.74,54644.9,36.1758,,,,
682,05/22/21 06:03:00 PM,42565.1,28.74,54670.0,36.1945,,,,
683,05/22/21 06:03:30 PM,42537.7,28.74,54634.7,36.1682,,,,
684,05/22/21 06:04:00 PM,42572.9,28.74,54680.0,36.2020,,,,
685,05/22/21 06:04:30 PM,42592.5,28.74,54705.2,36.2208,,,,
686,05/22/21 06:05:00 PM,42537.7,28.74,54634.7,36.1682,,,,
687,05/22/21 06:05:30 PM,42572.9,28.74,54680.0,36.2020,,,,
688,05/22/21 06:06:00 PM,42545.6,28.74,54644.9,36.1758,,,,
