"Plot Title: CT_739_CTD_Casting__052221_CG"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20494739, SEN S/N: 20494739, LBL: <Enter label here>55,000)","Temp, °C (LGR S/N: 20494739, SEN S/N: 20494739)","Specific Conductance, μS/cm (LGR S/N: 20494739)","Salinity, ppt (LGR S/N: 20494739)","Coupler Detached (LGR S/N: 20494739)","Coupler Attached (LGR S/N: 20494739)","Host Connected (LGR S/N: 20494739)","Stopped (LGR S/N: 20494739)","End Of File (LGR S/N: 20494739)"
2598,05/23/21 10:06:00 AM,38219.1,29.33,80189.0,56.0618,,,,,
2599,05/23/21 10:06:30 AM,38156.9,29.35,80028.4,55.9315,,,,,
2600,05/23/21 10:07:00 AM,38152.8,29.37,79989.9,55.9003,,,,,
2601,05/23/21 10:07:30 AM,38140.4,29.43,79874.2,55.8066,,,,,
2602,05/23/21 10:08:00 AM,38177.7,29.47,79892.8,55.8216,,,,,
2603,05/23/21 10:08:30 AM,38215.0,29.48,79956.1,55.8729,,,,,
2604,05/23/21 10:09:00 AM,38206.7,29.45,79983.4,55.8951,,,,,
2605,05/23/21 10:09:30 AM,38219.1,29.43,80039.3,55.9404,,,,,
2606,05/23/21 10:10:00 AM,38194.2,29.39,80046.9,55.9465,,,,,
2607,05/23/21 10:10:30 AM,38227.5,29.45,80027.1,55.9305,,,,,
2608,05/23/21 10:11:00 AM,38161.1,29.49,79828.2,55.7692,,,,,
2609,05/23/21 10:11:30 AM,38210.8,29.49,79932.3,55.8537,,,,,
2610,05/23/21 10:12:00 AM,38206.7,29.49,79923.8,55.8467,,,,,
2611,05/23/21 10:12:30 AM,38206.7,29.44,79998.4,55.9072,,,,,
2612,05/23/21 10:13:00 AM,38202.5,29.48,79929.9,55.8516,,,,,
2613,05/23/21 10:13:30 AM,38173.5,29.49,79854.2,55.7903,,,,,
2614,05/23/21 10:14:00 AM,38202.5,29.49,79915.0,55.8396,,,,,
2615,05/23/21 10:14:30 AM,38244.1,29.55,79912.6,55.8377,,,,,
2616,05/23/21 10:15:00 AM,38181.8,29.51,79841.8,55.7802,,,,,
2617,05/23/21 10:15:30 AM,38219.1,29.50,79934.8,55.8557,,,,,
2618,05/23/21 10:16:00 AM,38239.9,29.53,79933.7,55.8547,,,,,
2619,05/23/21 10:16:30 AM,38248.2,29.53,79951.0,55.8688,,,,,
2620,05/23/21 10:17:00 AM,38202.5,29.48,79929.9,55.8516,,,,,
2621,05/23/21 10:17:30 AM,38264.9,29.53,79986.0,55.8972,,,,,
2622,05/23/21 10:18:00 AM,38181.8,29.53,79812.0,55.7561,,,,,
2623,05/23/21 10:18:30 AM,38173.5,29.51,79824.4,55.7662,,,,,
2624,05/23/21 10:19:00 AM,38227.5,29.55,79877.9,55.8095,,,,,
2625,05/23/21 10:19:30 AM,38194.2,29.53,79838.0,55.7772,,,,,
2626,05/23/21 10:20:00 AM,38239.9,29.59,79844.3,55.7823,,,,,
2627,05/23/21 10:20:30 AM,38140.4,29.52,79740.2,55.6979,,,,,
2628,05/23/21 10:21:00 AM,38161.1,29.50,79813.3,55.7572,,,,,
2629,05/23/21 10:21:30 AM,38227.5,29.51,79937.5,55.8578,,,,,
2630,05/23/21 10:22:00 AM,38194.2,29.51,79867.8,55.8013,,,,,
2631,05/23/21 10:22:30 AM,38248.2,29.61,79831.9,55.7722,,,,,
2632,05/23/21 10:23:00 AM,38239.9,29.55,79903.9,55.8306,,,,,
2633,05/23/21 10:23:30 AM,38235.8,29.53,79925.1,55.8478,,,,,
2634,05/23/21 10:24:00 AM,38202.5,29.48,79929.9,55.8516,,,,,
2635,05/23/21 10:24:30 AM,38223.3,29.51,79928.7,55.8507,,,,,
2636,05/23/21 10:25:00 AM,38215.0,29.51,79911.3,55.8366,,,,,
2637,05/23/21 10:25:30 AM,38248.2,29.55,79921.2,55.8446,,,,,
2638,05/23/21 10:26:00 AM,38227.5,29.51,79937.5,55.8578,,,,,
2639,05/23/21 10:26:30 AM,38260.7,29.53,79977.2,55.8900,,,,,
2640,05/23/21 10:27:00 AM,38219.1,29.53,79890.1,55.8194,,,,,
2641,05/23/21 10:27:30 AM,38206.7,29.58,79789.7,55.7381,,,,,
2642,05/23/21 10:28:00 AM,38206.7,29.50,79908.8,55.8346,,,,,
2643,05/23/21 10:28:30 AM,38231.6,29.52,79931.2,55.8527,,,,,
2644,05/23/21 10:29:00 AM,38206.7,29.53,79864.1,55.7984,,,,,
2645,05/23/21 10:29:30 AM,38227.5,29.55,79877.9,55.8095,,,,,
2646,05/23/21 10:30:00 AM,38273.2,29.55,79973.6,55.8871,,,,,
2647,05/23/21 10:30:30 AM,38198.4,29.49,79906.4,55.8326,,,,,
2648,05/23/21 10:31:00 AM,38215.0,29.50,79926.2,55.8487,,,,,
2649,05/23/21 10:31:30 AM,38173.5,29.49,79854.2,55.7903,,,,,
2650,05/23/21 10:32:00 AM,38256.6,29.51,79998.5,55.9073,,,,,
2651,05/23/21 10:32:30 AM,38190.1,29.57,79769.9,55.7220,,,,,
2652,05/23/21 10:33:00 AM,38194.2,29.52,79852.9,55.7892,,,,,
2653,05/23/21 10:33:30 AM,38194.2,29.47,79927.4,55.8496,,,,,
2654,05/23/21 10:34:00 AM,38194.2,29.48,79912.5,55.8375,,,,,
2655,05/23/21 10:34:30 AM,38235.8,29.55,79895.3,55.8236,,,,,
2656,05/23/21 10:35:00 AM,38235.8,29.52,79940.0,55.8598,,,,,
2657,05/23/21 10:35:30 AM,38227.5,29.52,79922.6,55.8458,,,,,
2658,05/23/21 10:36:00 AM,38244.1,29.51,79972.3,55.8860,,,,,
2659,05/23/21 10:36:30 AM,38227.5,29.51,79937.5,55.8578,,,,,
2660,05/23/21 10:37:00 AM,38219.1,29.49,79949.7,55.8678,,,,,
2661,05/23/21 10:37:30 AM,38219.1,29.48,79964.7,55.8799,,,,,
2662,05/23/21 10:38:00 AM,38194.2,29.52,79852.9,55.7892,,,,,
2663,05/23/21 10:38:30 AM,38244.1,29.53,79942.5,55.8619,,,,,
2664,05/23/21 10:39:00 AM,38181.8,29.52,79826.9,55.7682,,,,,
2665,05/23/21 10:39:30 AM,38194.2,29.52,79852.9,55.7892,,,,,
2666,05/23/21 10:40:00 AM,38194.2,29.51,79867.8,55.8013,,,,,
2667,05/23/21 10:40:30 AM,38177.7,29.53,79803.4,55.7492,,,,,
2668,05/23/21 10:41:00 AM,38206.7,29.55,79834.4,55.7742,,,,,
2669,05/23/21 10:41:30 AM,38206.7,29.53,79864.1,55.7984,,,,,
2670,05/23/21 10:42:00 AM,38227.5,29.57,79848.1,55.7854,,,,,
2671,05/23/21 10:42:30 AM,38177.7,29.58,79729.1,55.6889,,,,,
2672,05/23/21 10:43:00 AM,38248.2,29.63,79802.2,55.7482,,,,,
2673,05/23/21 10:43:30 AM,38248.2,29.57,79891.4,55.8205,,,,,
2674,05/23/21 10:44:00 AM,38202.5,29.56,79810.7,55.7550,,,,,
2675,05/23/21 10:44:30 AM,38219.1,29.58,79815.7,55.7591,,,,,
2676,05/23/21 10:45:00 AM,38223.3,29.53,79898.9,55.8265,,,,,
2677,05/23/21 10:45:30 AM,38248.2,29.53,79951.0,55.8688,,,,,
2678,05/23/21 10:46:00 AM,38198.4,29.57,79787.2,55.7360,,,,,
2679,05/23/21 10:46:30 AM,38177.7,29.56,79758.8,55.7130,,,,,
2680,05/23/21 10:47:00 AM,38202.5,29.57,79795.8,55.7430,,,,,
2681,05/23/21 10:47:30 AM,38177.7,29.53,79803.4,55.7492,,,,,
2682,05/23/21 10:48:00 AM,38269.0,29.56,79949.9,55.8679,,,,,
2683,05/23/21 10:48:30 AM,38181.8,29.48,79886.5,55.8165,,,,,
2684,05/23/21 10:49:00 AM,38177.7,29.48,79877.9,55.8095,,,,,
2685,05/23/21 10:49:30 AM,38219.1,29.49,79949.7,55.8678,,,,,
2686,05/23/21 10:50:00 AM,38169.4,29.50,79830.7,55.7713,,,,,
2687,05/23/21 10:50:30 AM,38202.5,29.52,79870.2,55.8033,,,,,
2688,05/23/21 10:51:00 AM,38202.5,29.53,79855.3,55.7912,,,,,
2689,05/23/21 10:51:30 AM,38281.5,29.57,79961.1,55.8770,,,,,
2690,05/23/21 10:52:00 AM,38231.6,29.51,79946.1,55.8648,,,,,
2691,05/23/21 10:52:30 AM,38194.2,29.48,79912.5,55.8375,,,,,
2692,05/23/21 10:53:00 AM,38198.4,29.47,79936.2,55.8568,,,,,
2693,05/23/21 10:53:30 AM,38227.5,29.47,79997.2,55.9062,,,,,
2694,05/23/21 10:54:00 AM,38181.8,29.41,79991.0,55.9012,,,,,
2695,05/23/21 10:54:30 AM,38215.0,29.42,80045.7,55.9456,,,,,
2696,05/23/21 10:55:00 AM,38148.7,29.45,79861.8,55.7965,,,,,
2697,05/23/21 10:55:30 AM,38169.4,29.45,79905.2,55.8317,,,,,
2698,05/23/21 10:56:00 AM,38148.7,29.44,79876.7,55.8086,,,,,
2699,05/23/21 10:56:30 AM,38223.3,29.44,80033.2,55.9354,,,,,
2700,05/23/21 10:57:00 AM,38198.4,29.42,80010.9,55.9173,,,,,
2701,05/23/21 10:57:30 AM,38177.7,29.49,79863.0,55.7974,,,,,
2702,05/23/21 10:58:00 AM,38198.4,29.44,79981.0,55.8931,,,,,
2703,05/23/21 10:58:30 AM,38161.1,29.42,79932.6,55.8539,,,,,
2704,05/23/21 10:59:00 AM,38235.8,29.44,80059.4,55.9567,,,,,
2705,05/23/21 10:59:30 AM,38194.2,29.47,79927.4,55.8496,,,,,
2706,05/23/21 11:00:00 AM,38169.4,29.42,79950.0,55.8680,,,,,
2707,05/23/21 11:00:30 AM,38152.8,29.43,79900.2,55.8276,,,,,
2708,05/23/21 11:01:00 AM,38202.5,29.47,79944.8,55.8637,,,,,
2709,05/23/21 11:01:30 AM,38198.4,29.52,79861.7,55.7964,,,,,
2710,05/23/21 11:02:00 AM,38219.1,29.52,79905.0,55.8315,,,,,
2711,05/23/21 11:02:30 AM,38198.4,29.49,79906.4,55.8326,,,,,
2712,05/23/21 11:03:00 AM,38173.5,29.47,79884.0,55.8145,,,,,
2713,05/23/21 11:03:30 AM,38202.5,29.50,79900.0,55.8275,,,,,
2714,05/23/21 11:04:00 AM,38239.9,29.53,79933.7,55.8547,,,,,
2715,05/23/21 11:04:30 AM,38148.7,29.45,79861.8,55.7965,,,,,
2716,05/23/21 11:05:00 AM,38152.8,29.45,79870.4,55.8035,,,,,
2717,05/23/21 11:05:30 AM,38148.7,29.44,79876.7,55.8086,,,,,
2718,05/23/21 11:06:00 AM,38169.4,29.45,79905.2,55.8317,,,,,
2719,05/23/21 11:06:30 AM,38190.1,29.47,79918.8,55.8427,,,,,
2720,05/23/21 11:07:00 AM,38161.1,29.48,79843.1,55.7813,,,,,
2721,05/23/21 11:07:30 AM,38194.2,29.47,79927.4,55.8496,,,,,
2722,05/23/21 11:08:00 AM,38215.0,29.53,79881.5,55.8125,,,,,
2723,05/23/21 11:08:30 AM,38198.4,29.56,79802.1,55.7481,,,,,
2724,05/23/21 11:09:00 AM,38215.0,29.53,79881.5,55.8125,,,,,
2725,05/23/21 11:09:30 AM,38219.1,29.55,79860.3,55.7953,,,,,
2726,05/23/21 11:10:00 AM,38202.5,29.53,79855.3,55.7912,,,,,
2727,05/23/21 11:10:30 AM,38173.5,29.56,79750.0,55.7059,,,,,
2728,05/23/21 11:11:00 AM,38152.8,29.52,79766.1,55.7190,,,,,
2729,05/23/21 11:11:30 AM,38194.2,29.58,79763.6,55.7169,,,,,
2730,05/23/21 11:12:00 AM,38215.0,29.57,79822.0,55.7642,,,,,
2731,05/23/21 11:12:30 AM,38244.1,29.59,79853.1,55.7894,,,,,
2732,05/23/21 11:13:00 AM,38198.4,29.57,79787.2,55.7360,,,,,
2733,05/23/21 11:13:30 AM,38190.1,29.56,79784.7,55.7340,,,,,
2734,05/23/21 11:14:00 AM,38210.8,29.53,79872.7,55.8053,,,,,
2735,05/23/21 11:14:30 AM,38198.4,29.55,79817.0,55.7602,,,,,
2736,05/23/21 11:15:00 AM,38198.4,29.52,79861.7,55.7964,,,,,
2737,05/23/21 11:15:30 AM,38231.6,29.52,79931.2,55.8527,,,,,
2738,05/23/21 11:16:00 AM,38198.4,29.58,79772.4,55.7240,,,,,
2739,05/23/21 11:16:30 AM,38215.0,29.57,79822.0,55.7642,,,,,
2740,05/23/21 11:17:00 AM,38215.0,29.56,79836.8,55.7763,,,,,
2741,05/23/21 11:17:30 AM,38194.2,29.56,79793.3,55.7410,,,,,
2742,05/23/21 11:18:00 AM,38202.5,29.56,79810.7,55.7550,,,,,
2743,05/23/21 11:18:30 AM,38186.0,29.58,79746.4,55.7030,,,,,
2744,05/23/21 11:19:00 AM,38235.8,29.60,79820.9,55.7633,,,,,
2745,05/23/21 11:19:30 AM,38231.6,29.64,79752.6,55.7080,,,,,
2746,05/23/21 11:20:00 AM,38210.8,29.55,79842.9,55.7812,,,,,
2747,05/23/21 11:20:30 AM,38223.3,29.58,79824.5,55.7662,,,,,
2748,05/23/21 11:21:00 AM,38202.5,29.53,79855.3,55.7912,,,,,
2749,05/23/21 11:21:30 AM,38210.8,29.61,79753.7,55.7089,,,,,
2750,05/23/21 11:22:00 AM,38239.9,29.63,79784.8,55.7341,,,,,
2751,05/23/21 11:22:30 AM,38215.0,29.64,79717.9,55.6799,,,,,
2752,05/23/21 11:23:00 AM,38198.4,29.57,79787.2,55.7360,,,,,
2753,05/23/21 11:23:30 AM,38235.8,29.58,79850.6,55.7874,,,,,
2754,05/23/21 11:24:00 AM,38215.0,29.60,79777.4,55.7280,,,,,
2755,05/23/21 11:24:30 AM,38219.1,29.57,79830.5,55.7711,,,,,
2756,05/23/21 11:25:00 AM,38194.2,29.60,79733.9,55.6928,,,,,
2757,05/23/21 11:25:30 AM,38169.4,29.61,79667.1,55.6388,,,,,
2758,05/23/21 11:26:00 AM,38264.9,29.66,79792.5,55.7403,,,,,
2759,05/23/21 11:26:30 AM,38198.4,29.64,79683.2,55.6518,,,,,
2760,05/23/21 11:27:00 AM,38239.9,29.66,79740.3,55.6980,,,,,
2761,05/23/21 11:27:30 AM,38194.2,29.66,79644.8,55.6207,,,,,
2762,05/23/21 11:28:00 AM,38231.6,29.68,79693.3,55.6599,,,,,
2763,05/23/21 11:28:30 AM,38206.7,29.66,79670.9,55.6418,,,,,
2764,05/23/21 11:29:00 AM,38215.0,29.66,79688.3,55.6559,,,,,
2765,05/23/21 11:29:30 AM,38231.6,29.66,79722.9,55.6839,,,,,
2766,05/23/21 11:30:00 AM,38264.9,29.64,79822.2,55.7644,,,,,
2767,05/23/21 11:30:30 AM,38223.3,29.68,79675.9,55.6459,,,,,
2768,05/23/21 11:31:00 AM,38252.4,29.71,79692.2,55.6590,,,,,
2769,05/23/21 11:31:30 AM,38264.9,29.65,79807.4,55.7523,,,,,
2770,05/23/21 11:32:00 AM,38223.3,29.65,79720.4,55.6819,,,,,
2771,05/23/21 11:32:30 AM,38235.8,29.69,79687.2,55.6550,,,,,
2772,05/23/21 11:33:00 AM,38244.1,29.67,79734.2,55.6931,,,,,
2773,05/23/21 11:33:30 AM,38252.4,29.72,79677.4,55.6470,,,,,
2774,05/23/21 11:34:00 AM,38252.4,29.71,79692.2,55.6590,,,,,
2775,05/23/21 11:34:30 AM,38210.8,29.67,79664.6,55.6367,,,,,
2776,05/23/21 11:35:00 AM,38210.8,29.69,79635.0,55.6127,,,,,
2777,05/23/21 11:35:30 AM,38219.1,29.64,79726.5,55.6868,,,,,
2778,05/23/21 11:36:00 AM,38256.6,29.65,79790.0,55.7383,,,,,
2779,05/23/21 11:36:30 AM,38239.9,29.67,79725.4,55.6860,,,,,
2780,05/23/21 11:37:00 AM,38252.4,29.66,79766.4,55.7192,,,,,
2781,05/23/21 11:37:30 AM,38252.4,29.65,79781.2,55.7312,,,,,
2782,05/23/21 11:38:00 AM,38206.7,29.65,79685.7,55.6538,,,,,
2783,05/23/21 11:38:30 AM,38252.4,29.64,79796.1,55.7432,,,,,
2784,05/23/21 11:39:00 AM,38231.6,29.64,79752.6,55.7080,,,,,
2785,05/23/21 11:39:30 AM,38252.4,29.66,79766.4,55.7192,,,,,
2786,05/23/21 11:40:00 AM,38223.3,29.64,79735.3,55.6939,,,,,
2787,05/23/21 11:40:30 AM,38235.8,29.61,79806.0,55.7512,,,,,
2788,05/23/21 11:41:00 AM,38198.4,29.60,79742.6,55.6999,,,,,
2789,05/23/21 11:41:30 AM,38235.8,29.61,79806.0,55.7512,,,,,
2790,05/23/21 11:42:00 AM,38223.3,29.60,79794.7,55.7421,,,,,
2791,05/23/21 11:42:30 AM,38210.8,29.60,79768.6,55.7209,,,,,
2792,05/23/21 11:43:00 AM,38285.7,29.65,79850.8,55.7876,,,,,
2793,05/23/21 11:43:30 AM,38252.4,29.65,79781.2,55.7312,,,,,
2794,05/23/21 11:44:00 AM,38219.1,29.60,79785.9,55.7350,,,,,
2795,05/23/21 11:44:30 AM,38198.4,29.52,79861.7,55.7964,,,,,
2796,05/23/21 11:45:00 AM,38223.3,29.58,79824.5,55.7662,,,,,
2797,05/23/21 11:45:30 AM,38210.8,29.61,79753.7,55.7089,,,,,
2798,05/23/21 11:46:00 AM,38235.8,29.66,79731.7,55.6911,,,,,
2799,05/23/21 11:46:30 AM,38256.6,29.63,79819.7,55.7624,,,,,
2800,05/23/21 11:47:00 AM,38198.4,29.64,79683.2,55.6518,,,,,
2801,05/23/21 11:47:30 AM,38198.4,29.57,79787.2,55.7360,,,,,
2802,05/23/21 11:48:00 AM,38223.3,29.59,79809.6,55.7542,,,,,
2803,05/23/21 11:48:30 AM,38269.0,29.59,79905.2,55.8316,,,,,
2804,05/23/21 11:49:00 AM,38294.0,29.65,79868.2,55.8016,,,,,
2805,05/23/21 11:49:30 AM,38210.8,29.63,79724.0,55.6848,,,,,
2806,05/23/21 11:50:00 AM,38219.1,29.65,79711.7,55.6748,,,,,
2807,05/23/21 11:50:30 AM,38190.1,29.59,79740.1,55.6979,,,,,
2808,05/23/21 11:51:00 AM,38244.1,29.65,79763.9,55.7171,,,,,
2809,05/23/21 11:51:30 AM,38173.5,29.64,79631.2,55.6096,,,,,
2810,05/23/21 11:52:00 AM,38231.6,29.66,79722.9,55.6839,,,,,
2811,05/23/21 11:52:30 AM,38235.8,29.59,79835.7,55.7753,,,,,
2812,05/23/21 11:53:00 AM,38302.4,29.60,79960.1,55.8762,,,,,
2813,05/23/21 11:53:30 AM,38215.0,29.64,79717.9,55.6799,,,,,
2814,05/23/21 11:54:00 AM,38239.9,29.64,79770.0,55.7221,,,,,
2815,05/23/21 11:54:30 AM,38252.4,29.66,79766.4,55.7192,,,,,
2816,05/23/21 11:55:00 AM,38252.4,29.67,79751.5,55.7071,,,,,
2817,05/23/21 11:55:30 AM,38244.1,29.65,79763.9,55.7171,,,,,
2818,05/23/21 11:56:00 AM,38190.1,29.63,79680.7,55.6498,,,,,
2819,05/23/21 11:56:30 AM,38244.1,29.69,79704.5,55.6690,,,,,
2820,05/23/21 11:57:00 AM,38277.4,29.72,79729.5,55.6893,,,,,
2821,05/23/21 11:57:30 AM,38256.6,29.68,79745.5,55.7022,,,,,
2822,05/23/21 11:58:00 AM,38281.5,29.71,79752.9,55.7082,,,,,
2823,05/23/21 11:58:30 AM,38190.1,29.67,79621.4,55.6017,,,,,
2824,05/23/21 11:59:00 AM,38277.4,29.72,79729.5,55.6893,,,,,
2825,05/23/21 11:59:30 AM,38273.2,29.72,79720.8,55.6822,,,,,
2826,05/23/21 12:00:00 PM,38264.9,29.68,79762.8,55.7162,,,,,
2827,05/23/21 12:00:30 PM,38169.4,29.68,79563.4,55.5547,,,,,
2828,05/23/21 12:01:00 PM,38231.6,29.69,79678.4,55.6479,,,,,
2829,05/23/21 12:01:30 PM,38244.1,29.71,79674.9,55.6450,,,,,
2830,05/23/21 12:02:00 PM,38273.2,29.73,79705.9,55.6702,,,,,
2831,05/23/21 12:02:30 PM,38256.6,29.74,79656.5,55.6301,,,,,
2832,05/23/21 12:03:00 PM,38239.9,29.74,79621.7,55.6019,,,,,
2833,05/23/21 12:03:30 PM,38198.4,29.68,79623.9,55.6038,,,,,
2834,05/23/21 12:04:00 PM,38256.6,29.65,79790.0,55.7383,,,,,
2835,05/23/21 12:04:30 PM,38244.1,29.71,79674.9,55.6450,,,,,
2836,05/23/21 12:05:00 PM,38210.8,29.71,79605.4,55.5887,,,,,
2837,05/23/21 12:05:30 PM,38260.7,29.74,79665.0,55.6371,,,,,
2838,05/23/21 12:06:00 PM,38310.7,29.78,79710.0,55.6735,,,,,
2839,05/23/21 12:06:30 PM,38239.9,29.74,79621.7,55.6019,,,,,
2840,05/23/21 12:07:00 PM,38190.1,29.72,79547.4,55.5418,,,,,
2841,05/23/21 12:07:30 PM,38298.2,29.80,79654.4,55.6284,,,,,
2842,05/23/21 12:08:00 PM,38210.8,29.75,79546.2,55.5408,,,,,
2843,05/23/21 12:08:30 PM,38219.1,29.77,79533.9,55.5308,,,,,
2844,05/23/21 12:09:00 PM,38289.9,29.77,79681.5,55.6504,,,,,
2845,05/23/21 12:09:30 PM,38235.8,29.83,79480.0,55.4873,,,,,
2846,05/23/21 12:10:00 PM,38302.4,29.82,79633.5,55.6115,,,,,
2847,05/23/21 12:10:30 PM,38264.9,29.77,79629.4,55.6082,,,,,
2848,05/23/21 12:11:00 PM,38256.6,29.78,79597.3,55.5822,,,,,
2849,05/23/21 12:11:30 PM,38231.6,29.76,79574.7,55.5639,,,,,
2850,05/23/21 12:12:00 PM,38256.6,29.80,79567.7,55.5582,,,,,
2851,05/23/21 12:12:30 PM,38231.6,29.76,79574.7,55.5639,,,,,
2852,05/23/21 12:13:00 PM,38231.6,29.77,79560.0,55.5519,,,,,
2853,05/23/21 12:13:30 PM,38239.9,29.82,79503.3,55.5061,,,,,
2854,05/23/21 12:14:00 PM,38239.9,29.76,79592.1,55.5779,,,,,
2855,05/23/21 12:14:30 PM,38239.9,29.81,79518.1,55.5181,,,,,
2856,05/23/21 12:15:00 PM,38235.8,29.85,79450.5,55.4634,,,,,
2857,05/23/21 12:15:30 PM,38239.9,29.82,79503.3,55.5061,,,,,
2858,05/23/21 12:16:00 PM,38202.5,29.82,79425.4,55.4431,,,,,
2859,05/23/21 12:16:30 PM,38277.4,29.84,79551.9,55.5454,,,,,
2860,05/23/21 12:17:00 PM,38277.4,29.82,79581.5,55.5694,,,,,
2861,05/23/21 12:17:30 PM,38239.9,29.81,79518.1,55.5181,,,,,
2862,05/23/21 12:18:00 PM,38239.9,29.84,79473.8,55.4822,,,,,
2863,05/23/21 12:18:30 PM,38215.0,29.78,79510.6,55.5120,,,,,
2864,05/23/21 12:19:00 PM,38235.8,29.80,79524.4,55.5231,,,,,
2865,05/23/21 12:19:30 PM,38294.0,29.85,79571.7,55.5615,,,,,
2866,05/23/21 12:20:00 PM,38273.2,29.82,79572.7,55.5623,,,,,
2867,05/23/21 12:20:30 PM,38256.6,29.85,79493.8,55.4984,,,,,
2868,05/23/21 12:21:00 PM,38277.4,29.85,79537.1,55.5335,,,,,
2869,05/23/21 12:21:30 PM,38273.2,29.84,79543.2,55.5384,,,,,
2870,05/23/21 12:22:00 PM,38223.3,29.84,79439.3,55.4542,,,,,
2871,05/23/21 12:22:30 PM,38273.2,29.82,79572.7,55.5623,,,,,
2872,05/23/21 12:23:00 PM,38227.5,29.78,79536.6,55.5331,,,,,
2873,05/23/21 12:23:30 PM,38231.6,29.81,79500.8,55.5041,,,,,
2874,05/23/21 12:24:00 PM,38294.0,29.81,79630.8,55.6093,,,,,
2875,05/23/21 12:24:30 PM,38239.9,29.82,79503.3,55.5061,,,,,
2876,05/23/21 12:25:00 PM,38306.5,29.84,79612.5,55.5945,,,,,
2877,05/23/21 12:25:30 PM,38294.0,29.78,79675.2,55.6453,,,,,
2878,05/23/21 12:26:00 PM,38202.5,29.77,79499.3,55.5028,,,,,
2879,05/23/21 12:26:30 PM,38239.9,29.76,79592.1,55.5779,,,,,
2880,05/23/21 12:27:00 PM,38277.4,29.82,79581.5,55.5694,,,,,
2881,05/23/21 12:27:30 PM,38252.4,29.80,79558.9,55.5511,,,,,
2882,05/23/21 12:28:00 PM,38248.2,29.84,79491.1,55.4962,,,,,
2883,05/23/21 12:28:30 PM,38227.5,29.86,79418.5,55.4374,,,,,
2884,05/23/21 12:29:00 PM,38248.2,29.75,79624.2,55.6039,,,,,
2885,05/23/21 12:29:30 PM,38252.4,29.69,79721.9,55.6831,,,,,
2886,05/23/21 12:30:00 PM,38277.4,29.72,79729.5,55.6893,,,,,
2887,05/23/21 12:30:30 PM,38215.0,29.68,79658.6,55.6318,,,,,
2888,05/23/21 12:31:00 PM,38248.2,29.74,79639.0,55.6159,,,,,
2889,05/23/21 12:31:30 PM,38227.5,29.74,79595.8,55.5810,,,,,
2890,05/23/21 12:32:00 PM,38248.2,29.76,79609.4,55.5920,,,,,
2891,05/23/21 12:32:30 PM,38248.2,29.75,79624.2,55.6039,,,,,
2892,05/23/21 12:33:00 PM,38252.4,29.72,79677.4,55.6470,,,,,
2893,05/23/21 12:33:30 PM,38239.9,29.71,79666.1,55.6379,,,,,
2894,05/23/21 12:34:00 PM,38231.6,29.75,79589.5,55.5759,,,,,
2895,05/23/21 12:34:30 PM,38281.5,29.74,79708.4,55.6722,,,,,
2896,05/23/21 12:35:00 PM,38294.0,29.75,79719.7,55.6813,,,,,
2897,05/23/21 12:35:30 PM,38227.5,29.73,79610.6,55.5930,,,,,
2898,05/23/21 12:36:00 PM,38235.8,29.78,79553.9,55.5471,,,,,
2899,05/23/21 12:36:30 PM,38256.6,29.72,79686.1,55.6541,,,,,
2900,05/23/21 12:37:00 PM,38273.2,29.73,79705.9,55.6702,,,,,
2901,05/23/21 12:37:30 PM,38206.7,29.69,79626.4,55.6058,,,,,
2902,05/23/21 12:38:00 PM,38260.7,29.74,79665.0,55.6371,,,,,
2903,05/23/21 12:38:30 PM,38256.6,29.69,79730.6,55.6902,,,,,
2904,05/23/21 12:39:00 PM,38219.1,29.63,79741.4,55.6989,,,,,
2905,05/23/21 12:39:30 PM,38190.1,29.59,79740.1,55.6979,,,,,
2906,05/23/21 12:40:00 PM,38190.1,29.57,79769.9,55.7220,,,,,
2907,05/23/21 12:40:30 PM,38190.1,29.61,79710.4,55.6738,,,,,
2908,05/23/21 12:41:00 PM,38252.4,29.67,79751.5,55.7071,,,,,
2909,05/23/21 12:41:30 PM,38156.9,29.57,79700.4,55.6657,,,,,
2910,05/23/21 12:42:00 PM,38206.7,29.60,79760.0,55.7140,,,,,
2911,05/23/21 12:42:30 PM,38186.0,29.60,79716.7,55.6789,,,,,
2912,05/23/21 12:43:00 PM,38181.8,29.61,79693.1,55.6598,,,,,
2913,05/23/21 12:43:30 PM,38186.0,29.66,79627.7,55.6068,,,,,
2914,05/23/21 12:44:00 PM,38186.0,29.63,79672.2,55.6428,,,,,
2915,05/23/21 12:44:30 PM,38186.0,29.67,79612.8,55.5948,,,,,
2916,05/23/21 12:45:00 PM,38202.5,29.65,79677.0,55.6467,,,,,
2917,05/23/21 12:45:30 PM,38202.5,29.69,79617.7,55.5987,,,,,
2918,05/23/21 12:46:00 PM,38231.6,29.73,79619.2,55.5999,,,,,
2919,05/23/21 12:46:30 PM,38219.1,29.67,79682.0,55.6508,,,,,
2920,05/23/21 12:47:00 PM,38235.8,29.65,79746.6,55.7031,,,,,
2921,05/23/21 12:47:30 PM,38206.7,29.64,79700.6,55.6658,,,,,
2922,05/23/21 12:48:00 PM,38194.2,29.60,79733.9,55.6928,,,,,
2923,05/23/21 12:48:30 PM,38215.0,29.63,79732.8,55.6919,,,,,
