#,Date-Time (French Polynesia Standard Time),Ch: 1 - Temperature   (°C ),Ch: 2 - Light   (lux),Button Down,Button Up,Host Connected,Stopped,End of File
9821,03/12/2023 05:56:00,28.05,87.88,,,,,
9822,03/12/2023 05:58:00,28.01,129.20,,,,,
9823,03/12/2023 06:00:00,28.05,184.96,,,,,
9824,03/12/2023 06:02:00,28.05,245.36,,,,,
9825,03/12/2023 06:04:00,28.05,326.96,,,,,
9826,03/12/2023 06:06:00,28.05,388.16,,,,,
9827,03/12/2023 06:08:00,28.01,504.48,,,,,
9828,03/12/2023 06:10:00,28.05,544.00,,,,,
9829,03/12/2023 06:12:00,28.05,654.88,,,,,
9830,03/12/2023 06:14:00,28.05,680.32,,,,,
9831,03/12/2023 06:16:00,28.01,833.28,,,,,
9832,03/12/2023 06:18:00,28.01,908.16,,,,,
9833,03/12/2023 06:20:00,28.05,1111.04,,,,,
9834,03/12/2023 06:22:00,28.05,1183.04,,,,,
9835,03/12/2023 06:24:00,28.05,1277.76,,,,,
9836,03/12/2023 06:26:00,28.01,1444.48,,,,,
9837,03/12/2023 06:28:00,28.05,1735.04,,,,,
9838,03/12/2023 06:30:00,28.01,1577.60,,,,,
9839,03/12/2023 06:32:00,28.05,1719.68,,,,,
9840,03/12/2023 06:34:00,28.01,1649.28,,,,,
9841,03/12/2023 06:36:00,28.05,1719.68,,,,,
9842,03/12/2023 06:38:00,28.05,2067.20,,,,,
9843,03/12/2023 06:40:00,28.05,3018.24,,,,,
9844,03/12/2023 06:42:00,28.05,3229.44,,,,,
9845,03/12/2023 06:44:00,28.05,2946.56,,,,,
9846,03/12/2023 06:46:00,28.01,2768.64,,,,,
9847,03/12/2023 06:48:00,28.05,3165.44,,,,,
9848,03/12/2023 06:50:00,28.05,3375.36,,,,,
9849,03/12/2023 06:52:00,28.05,3555.84,,,,,
9850,03/12/2023 06:54:00,28.05,3697.92,,,,,
9851,03/12/2023 06:56:00,28.10,7155.20,,,,,
9852,03/12/2023 06:58:00,28.14,5880.32,,,,,
9853,03/12/2023 07:00:00,28.10,5729.28,,,,,
9854,03/12/2023 07:02:00,28.14,6730.24,,,,,
9855,03/12/2023 07:04:00,28.14,6576.64,,,,,
9856,03/12/2023 07:06:00,28.10,4643.84,,,,,
9857,03/12/2023 07:08:00,28.14,3326.72,,,,,
9858,03/12/2023 07:10:00,28.05,3508.48,,,,,
9859,03/12/2023 07:12:00,28.14,10920.96,,,,,
9860,03/12/2023 07:14:00,28.18,8880.64,,,,,
9861,03/12/2023 07:16:00,28.18,5107.20,,,,,
9862,03/12/2023 07:18:00,28.18,7070.72,,,,,
9863,03/12/2023 07:20:00,28.27,8655.36,,,,,
9864,03/12/2023 07:22:00,28.27,9121.28,,,,,
9865,03/12/2023 07:24:00,28.23,4925.44,,,,,
9866,03/12/2023 07:26:00,28.27,12103.68,,,,,
9867,03/12/2023 07:28:00,28.31,11642.88,,,,,
9868,03/12/2023 07:30:00,28.35,12282.88,,,,,
9869,03/12/2023 07:32:00,28.40,16977.92,,,,,
9870,03/12/2023 07:34:00,28.40,9295.36,,,,,
9871,03/12/2023 07:36:00,28.40,10531.84,,,,,
9872,03/12/2023 07:38:00,28.44,8122.88,,,,,
9873,03/12/2023 07:40:00,28.35,15472.64,,,,,
9874,03/12/2023 07:42:00,28.44,13470.72,,,,,
9875,03/12/2023 07:44:00,28.48,10813.44,,,,,
9876,03/12/2023 07:46:00,28.27,4611.84,,,,,
9877,03/12/2023 07:48:00,28.44,30371.84,,,,,
9878,03/12/2023 07:50:00,28.48,25067.52,,,,,
9879,03/12/2023 07:52:00,28.53,17320.96,,,,,
9880,03/12/2023 07:54:00,28.57,22210.56,,,,,
9881,03/12/2023 07:56:00,28.57,17105.92,,,,,
9882,03/12/2023 07:58:00,28.57,19159.04,,,,,
9883,03/12/2023 08:00:00,28.57,11407.36,,,,,
9884,03/12/2023 08:02:00,28.61,17679.36,,,,,
9885,03/12/2023 08:04:00,28.65,21432.32,,,,,
9886,03/12/2023 08:06:00,28.65,19297.28,,,,,
9887,03/12/2023 08:08:00,28.65,22548.48,,,,,
9888,03/12/2023 08:10:00,28.65,22435.84,,,,,
9889,03/12/2023 08:12:00,28.70,15892.48,,,,,
9890,03/12/2023 08:14:00,28.74,22702.08,,,,,
9891,03/12/2023 08:16:00,28.78,17638.40,,,,,
9892,03/12/2023 08:18:00,28.78,21688.32,,,,,
9893,03/12/2023 08:20:00,28.78,20152.32,,,,,
9894,03/12/2023 08:22:00,28.83,30402.56,,,,,
9895,03/12/2023 08:24:00,28.61,12938.24,,,,,
9896,03/12/2023 08:26:00,28.44,6627.84,,,,,
9897,03/12/2023 08:28:00,28.61,33372.16,,,,,
9898,03/12/2023 08:30:00,28.65,9894.40,,,,,
9899,03/12/2023 08:32:00,28.48,47513.60,,,,,
9900,03/12/2023 08:34:00,28.70,32819.20,,,,,
9901,03/12/2023 08:36:00,28.53,10396.16,,,,,
9902,03/12/2023 08:38:00,28.78,9922.56,,,,,
9903,03/12/2023 08:40:00,28.78,27688.96,,,,,
9904,03/12/2023 08:42:00,28.91,27054.08,,,,,
9905,03/12/2023 08:44:00,28.95,26214.40,,,,,
9906,03/12/2023 08:46:00,29.00,37632.00,,,,,
9907,03/12/2023 08:48:00,29.04,33525.76,,,,,
9908,03/12/2023 08:50:00,29.08,45445.12,,,,,
9909,03/12/2023 08:52:00,29.04,41400.32,,,,,
9910,03/12/2023 08:54:00,29.13,30504.96,,,,,
9911,03/12/2023 08:56:00,29.17,19845.12,,,,,
9912,03/12/2023 08:58:00,29.13,30689.28,,,,,
9913,03/12/2023 09:00:00,29.17,32010.24,,,,,
9914,03/12/2023 09:02:00,29.26,51118.08,,,,,
9915,03/12/2023 09:04:00,29.26,49664.00,,,,,
9916,03/12/2023 09:06:00,29.30,52838.40,,,,,
9917,03/12/2023 09:08:00,29.30,31959.04,,,,,
9918,03/12/2023 09:10:00,29.30,31303.68,,,,,
9919,03/12/2023 09:12:00,29.34,37355.52,,,,,
9920,03/12/2023 09:14:00,29.38,44769.28,,,,,
9921,03/12/2023 09:16:00,29.38,25251.84,,,,,
9922,03/12/2023 09:18:00,29.47,33126.40,,,,,
9923,03/12/2023 09:20:00,29.47,37632.00,,,,,
9924,03/12/2023 09:22:00,29.51,47677.44,,,,,
9925,03/12/2023 09:24:00,29.56,37171.20,,,,,
9926,03/12/2023 09:26:00,29.64,46940.16,,,,,
9927,03/12/2023 09:28:00,29.64,35584.00,,,,,
9928,03/12/2023 09:30:00,29.64,43540.48,,,,,
9929,03/12/2023 09:32:00,29.56,43950.08,,,,,
9930,03/12/2023 09:34:00,29.64,67276.80,,,,,
9931,03/12/2023 09:36:00,29.56,23296.00,,,,,
9932,03/12/2023 09:38:00,29.73,37406.72,,,,,
9933,03/12/2023 09:40:00,29.81,42393.60,,,,,
9934,03/12/2023 09:42:00,29.81,37038.08,,,,,
9935,03/12/2023 09:44:00,29.90,46858.24,,,,,
9936,03/12/2023 09:46:00,29.86,43069.44,,,,,
9937,03/12/2023 09:48:00,29.90,36065.28,,,,,
9938,03/12/2023 09:50:00,29.86,47656.96,,,,,
9939,03/12/2023 09:52:00,29.94,41789.44,,,,,
9940,03/12/2023 09:54:00,29.94,44113.92,,,,,
9941,03/12/2023 09:56:00,29.98,63569.92,,,,,
9942,03/12/2023 09:58:00,29.98,43950.08,,,,,
9943,03/12/2023 10:00:00,30.03,47124.48,,,,,
9944,03/12/2023 10:02:00,30.03,46612.48,,,,,
9945,03/12/2023 10:04:00,30.11,49356.80,,,,,
9946,03/12/2023 10:06:00,30.07,62177.28,,,,,
9947,03/12/2023 10:08:00,30.11,52367.36,,,,,
9948,03/12/2023 10:10:00,30.16,36659.20,,,,,
9949,03/12/2023 10:12:00,30.16,44482.56,,,,,
9950,03/12/2023 10:14:00,30.20,47861.76,,,,,
9951,03/12/2023 10:16:00,30.24,47800.32,,,,,
9952,03/12/2023 10:18:00,30.28,51466.24,,,,,
9953,03/12/2023 10:20:00,30.24,43704.32,,,,,
9954,03/12/2023 10:22:00,30.28,54210.56,,,,,
9955,03/12/2023 10:24:00,30.33,46940.16,,,,,
9956,03/12/2023 10:26:00,30.33,47124.48,,,,,
9957,03/12/2023 10:28:00,30.33,35205.12,,,,,
9958,03/12/2023 10:30:00,30.37,38113.28,,,,,
9959,03/12/2023 10:32:00,30.41,53125.12,,,,,
9960,03/12/2023 10:34:00,30.41,43868.16,,,,,
9961,03/12/2023 10:36:00,30.46,50995.20,,,,,
9962,03/12/2023 10:38:00,30.50,46223.36,,,,,
9963,03/12/2023 10:40:00,30.54,53555.20,,,,,
9964,03/12/2023 10:42:00,30.59,57671.68,,,,,
9965,03/12/2023 10:44:00,30.59,51097.60,,,,,
9966,03/12/2023 10:46:00,30.59,42639.36,,,,,
9967,03/12/2023 10:48:00,30.59,71188.48,,,,,
9968,03/12/2023 10:50:00,30.59,55828.48,,,,,
9969,03/12/2023 10:52:00,30.59,42946.56,,,,,
9970,03/12/2023 10:54:00,30.54,44400.64,,,,,
9971,03/12/2023 10:56:00,30.63,51978.24,,,,,
9972,03/12/2023 10:58:00,30.63,65392.64,,,,,
9973,03/12/2023 11:00:00,30.67,47575.04,,,,,
9974,03/12/2023 11:02:00,30.67,50216.96,,,,,
9975,03/12/2023 11:04:00,30.67,44503.04,,,,,
9976,03/12/2023 11:06:00,30.71,56729.60,,,,,
9977,03/12/2023 11:08:00,30.76,50237.44,,,,,
9978,03/12/2023 11:10:00,30.76,59289.60,,,,,
9979,03/12/2023 11:12:00,30.80,46796.80,,,,,
9980,03/12/2023 11:14:00,30.80,32460.80,,,,,
9981,03/12/2023 11:16:00,30.76,50462.72,,,,,
9982,03/12/2023 11:18:00,30.84,52920.32,,,,,
9983,03/12/2023 11:20:00,30.84,45281.28,,,,,
9984,03/12/2023 11:22:00,30.93,59351.04,,,,,
9985,03/12/2023 11:24:00,30.93,72437.76,,,,,
9986,03/12/2023 11:26:00,30.93,44564.48,,,,,
9987,03/12/2023 11:28:00,30.97,42803.20,,,,,
9988,03/12/2023 11:30:00,30.97,39352.32,,,,,
9989,03/12/2023 11:32:00,30.97,66600.96,,,,,
9990,03/12/2023 11:34:00,31.01,40816.64,,,,,
9991,03/12/2023 11:36:00,31.01,38041.60,,,,,
9992,03/12/2023 11:38:00,31.01,48906.24,,,,,
9993,03/12/2023 11:40:00,31.06,36730.88,,,,,
9994,03/12/2023 11:42:00,31.10,54743.04,,,,,
9995,03/12/2023 11:44:00,31.10,85073.92,,,,,
9996,03/12/2023 11:46:00,31.06,64983.04,,,,,
9997,03/12/2023 11:48:00,31.14,49356.80,,,,,
9998,03/12/2023 11:50:00,31.14,64798.72,,,,,
9999,03/12/2023 11:52:00,31.19,70778.88,,,,,
10000,03/12/2023 11:54:00,31.19,60518.40,,,,,
10001,03/12/2023 11:56:00,31.19,33505.28,,,,,
10002,03/12/2023 11:58:00,31.06,35461.12,,,,,
10003,03/12/2023 12:00:00,31.27,54988.80,,,,,
10004,03/12/2023 12:02:00,31.23,29583.36,,,,,
10005,03/12/2023 12:04:00,31.36,59248.64,,,,,
10006,03/12/2023 12:06:00,31.31,68300.80,,,,,
10007,03/12/2023 12:08:00,31.31,86548.48,,,,,
10008,03/12/2023 12:10:00,31.40,29808.64,,,,,
10009,03/12/2023 12:12:00,31.36,53678.08,,,,,
10010,03/12/2023 12:14:00,31.44,80199.68,,,,,
10011,03/12/2023 12:16:00,31.40,44646.40,,,,,
10012,03/12/2023 12:18:00,31.40,53944.32,,,,,
10013,03/12/2023 12:20:00,31.44,52203.52,,,,,
10014,03/12/2023 12:22:00,31.44,53125.12,,,,,
10015,03/12/2023 12:24:00,31.44,52142.08,,,,,
10016,03/12/2023 12:26:00,31.44,42803.20,,,,,
10017,03/12/2023 12:28:00,31.44,47861.76,,,,,
10018,03/12/2023 12:30:00,31.53,60170.24,,,,,
10019,03/12/2023 12:32:00,31.53,62197.76,,,,,
10020,03/12/2023 12:34:00,31.53,41615.36,,,,,
10021,03/12/2023 12:36:00,31.53,49500.16,,,,,
10022,03/12/2023 12:38:00,31.53,47841.28,,,,,
10023,03/12/2023 12:40:00,31.57,47206.40,,,,,
10024,03/12/2023 12:42:00,31.61,41072.64,,,,,
10025,03/12/2023 12:44:00,31.57,46796.80,,,,,
10026,03/12/2023 12:46:00,31.61,47308.80,,,,,
10027,03/12/2023 12:48:00,31.66,42782.72,,,,,
10028,03/12/2023 12:50:00,31.70,57282.56,,,,,
10029,03/12/2023 12:52:00,31.70,44769.28,,,,,
10030,03/12/2023 12:54:00,31.70,51773.44,,,,,
10031,03/12/2023 12:56:00,31.66,36444.16,,,,,
10032,03/12/2023 12:58:00,31.79,75120.64,,,,,
10033,03/12/2023 13:00:00,31.70,34641.92,,,,,
10034,03/12/2023 13:02:00,31.74,69386.24,,,,,
10035,03/12/2023 13:04:00,31.74,39383.04,,,,,
10036,03/12/2023 13:06:00,31.79,51404.80,,,,,
10037,03/12/2023 13:08:00,31.79,44707.84,,,,,
10038,03/12/2023 13:10:00,31.83,38092.80,,,,,
10039,03/12/2023 13:12:00,31.70,41236.48,,,,,
10040,03/12/2023 13:14:00,31.79,42721.28,,,,,
10041,03/12/2023 13:16:00,31.83,30289.92,,,,,
10042,03/12/2023 13:18:00,31.74,72437.76,,,,,
10043,03/12/2023 13:20:00,31.83,51404.80,,,,,
10044,03/12/2023 13:22:00,31.87,53022.72,,,,,
10045,03/12/2023 13:24:00,31.87,48005.12,,,,,
10046,03/12/2023 13:26:00,31.83,41338.88,,,,,
10047,03/12/2023 13:28:00,31.87,60989.44,,,,,
10048,03/12/2023 13:30:00,31.79,35727.36,,,,,
10049,03/12/2023 13:32:00,31.92,33044.48,,,,,
10050,03/12/2023 13:34:00,31.92,35758.08,,,,,
10051,03/12/2023 13:36:00,31.96,58695.68,,,,,
10052,03/12/2023 13:38:00,31.96,37693.44,,,,,
10053,03/12/2023 13:40:00,32.00,38031.36,,,,,
10054,03/12/2023 13:42:00,31.96,36587.52,,,,,
10055,03/12/2023 13:44:00,31.87,36659.20,,,,,
10056,03/12/2023 13:46:00,31.96,36311.04,,,,,
10057,03/12/2023 13:48:00,31.96,46837.76,,,,,
10058,03/12/2023 13:50:00,31.96,35870.72,,,,,
10059,03/12/2023 13:52:00,31.96,56135.68,,,,,
10060,03/12/2023 13:54:00,32.00,37591.04,,,,,
10061,03/12/2023 13:56:00,32.00,59064.32,,,,,
10062,03/12/2023 13:58:00,32.00,50831.36,,,,,
10063,03/12/2023 14:00:00,31.96,45383.68,,,,,
10064,03/12/2023 14:02:00,31.96,35143.68,,,,,
10065,03/12/2023 14:04:00,31.96,55152.64,,,,,
10066,03/12/2023 14:06:00,32.00,43581.44,,,,,
10067,03/12/2023 14:08:00,32.04,46694.40,,,,,
10068,03/12/2023 14:10:00,32.00,30371.84,,,,,
10069,03/12/2023 14:12:00,32.00,58675.20,,,,,
10070,03/12/2023 14:14:00,31.96,52183.04,,,,,
10071,03/12/2023 14:16:00,32.04,37376.00,,,,,
10072,03/12/2023 14:18:00,32.09,39751.68,,,,,
10073,03/12/2023 14:20:00,32.04,45486.08,,,,,
10074,03/12/2023 14:22:00,32.00,45465.60,,,,,
10075,03/12/2023 14:24:00,32.04,33423.36,,,,,
10076,03/12/2023 14:26:00,32.04,34519.04,,,,,
10077,03/12/2023 14:28:00,32.09,39270.40,,,,,
10078,03/12/2023 14:30:00,32.04,51671.04,,,,,
10079,03/12/2023 14:32:00,32.00,36874.24,,,,,
10080,03/12/2023 14:34:00,32.04,35758.08,,,,,
10081,03/12/2023 14:36:00,32.04,37632.00,,,,,
10082,03/12/2023 14:38:00,32.00,39546.88,,,,,
10083,03/12/2023 14:40:00,32.04,59412.48,,,,,
10084,03/12/2023 14:42:00,32.04,37273.60,,,,,
10085,03/12/2023 14:44:00,32.04,37754.88,,,,,
10086,03/12/2023 14:46:00,32.04,40570.88,,,,,
10087,03/12/2023 14:48:00,32.04,52428.80,,,,,
10088,03/12/2023 14:50:00,32.09,24934.40,,,,,
10089,03/12/2023 14:52:00,32.09,29859.84,,,,,
10090,03/12/2023 14:54:00,32.00,43110.40,,,,,
10091,03/12/2023 14:56:00,32.04,35348.48,,,,,
10092,03/12/2023 14:58:00,32.04,25344.00,,,,,
10093,03/12/2023 15:00:00,32.13,32972.80,,,,,
10094,03/12/2023 15:02:00,32.04,31057.92,,,,,
10095,03/12/2023 15:04:00,32.00,35870.72,,,,,
10096,03/12/2023 15:06:00,32.00,40714.24,,,,,
10097,03/12/2023 15:08:00,31.96,41482.24,,,,,
10098,03/12/2023 15:10:00,32.04,28784.64,,,,,
10099,03/12/2023 15:12:00,32.04,27320.32,,,,,
10100,03/12/2023 15:14:00,32.00,26572.80,,,,,
10101,03/12/2023 15:16:00,32.04,28508.16,,,,,
10102,03/12/2023 15:18:00,32.00,50810.88,,,,,
10103,03/12/2023 15:20:00,32.00,24166.40,,,,,
10104,03/12/2023 15:22:00,32.00,26951.68,,,,,
10105,03/12/2023 15:24:00,32.00,29982.72,,,,,
10106,03/12/2023 15:26:00,32.00,54599.68,,,,,
10107,03/12/2023 15:28:00,32.00,18068.48,,,,,
10108,03/12/2023 15:30:00,31.96,16578.56,,,,,
10109,03/12/2023 15:32:00,31.96,19845.12,,,,,
10110,03/12/2023 15:34:00,31.96,32184.32,,,,,
10111,03/12/2023 15:36:00,31.96,52326.40,,,,,
10112,03/12/2023 15:38:00,31.92,12308.48,,,,,
10113,03/12/2023 15:40:00,31.79,22906.88,,,,,
10114,03/12/2023 15:42:00,31.92,20044.80,,,,,
10115,03/12/2023 15:44:00,31.92,18498.56,,,,,
10116,03/12/2023 15:46:00,31.87,18001.92,,,,,
10117,03/12/2023 15:48:00,31.83,41093.12,,,,,
10118,03/12/2023 15:50:00,31.83,17111.04,,,,,
10119,03/12/2023 15:52:00,31.87,19015.68,,,,,
10120,03/12/2023 15:54:00,31.79,28416.00,,,,,
10121,03/12/2023 15:56:00,31.83,33228.80,,,,,
10122,03/12/2023 15:58:00,31.79,12948.48,,,,,
10123,03/12/2023 16:00:00,31.79,19655.68,,,,,
10124,03/12/2023 16:02:00,31.79,23449.60,,,,,
10125,03/12/2023 16:04:00,31.79,18365.44,,,,,
10126,03/12/2023 16:06:00,31.74,28968.96,,,,,
10127,03/12/2023 16:08:00,31.74,15129.60,,,,,
10128,03/12/2023 16:10:00,31.70,15185.92,,,,,
10129,03/12/2023 16:12:00,31.70,24350.72,,,,,
10130,03/12/2023 16:14:00,31.70,19614.72,,,,,
10131,03/12/2023 16:16:00,31.61,14371.84,,,,,
10132,03/12/2023 16:18:00,31.70,22548.48,,,,,
10133,03/12/2023 16:20:00,31.66,32471.04,,,,,
10134,03/12/2023 16:22:00,31.61,13926.40,,,,,
10135,03/12/2023 16:24:00,31.61,19809.28,,,,,
10136,03/12/2023 16:26:00,31.57,14955.52,,,,,
10137,03/12/2023 16:28:00,31.57,27514.88,,,,,
10138,03/12/2023 16:30:00,31.53,12318.72,,,,,
10139,03/12/2023 16:32:00,31.53,9121.28,,,,,
10140,03/12/2023 16:34:00,31.49,13419.52,,,,,
10141,03/12/2023 16:36:00,31.49,32808.96,,,,,
10142,03/12/2023 16:38:00,31.44,15237.12,,,,,
10143,03/12/2023 16:40:00,31.44,10206.72,,,,,
10144,03/12/2023 16:42:00,31.44,8209.92,,,,,
10145,03/12/2023 16:44:00,31.40,13701.12,,,,,
10146,03/12/2023 16:46:00,31.40,24729.60,,,,,
10147,03/12/2023 16:48:00,31.40,10462.72,,,,,
10148,03/12/2023 16:50:00,31.36,16547.84,,,,,
10149,03/12/2023 16:52:00,31.36,6584.32,,,,,
10150,03/12/2023 16:54:00,31.31,8419.84,,,,,
10151,03/12/2023 16:56:00,31.27,7910.40,,,,,
10152,03/12/2023 16:58:00,31.23,15575.04,,,,,
10153,03/12/2023 17:00:00,31.23,9991.68,,,,,
10154,03/12/2023 17:02:00,31.23,11013.12,,,,,
10155,03/12/2023 17:04:00,31.19,9879.04,,,,,
10156,03/12/2023 17:06:00,31.19,11089.92,,,,,
10157,03/12/2023 17:08:00,31.19,13634.56,,,,,
10158,03/12/2023 17:10:00,31.10,10178.56,,,,,
10159,03/12/2023 17:12:00,31.10,8071.68,,,,,
10160,03/12/2023 17:14:00,31.06,5649.92,,,,,
10161,03/12/2023 17:16:00,31.01,4684.80,,,,,
10162,03/12/2023 17:18:00,31.01,4414.72,,,,,
10163,03/12/2023 17:20:00,31.01,6932.48,,,,,
10164,03/12/2023 17:22:00,30.97,11873.28,,,,,
10165,03/12/2023 17:24:00,30.97,4852.48,,,,,
10166,03/12/2023 17:26:00,30.97,4951.04,,,,,
10167,03/12/2023 17:28:00,30.93,7375.36,,,,,
10168,03/12/2023 17:30:00,30.89,4130.56,,,,,
10169,03/12/2023 17:32:00,30.89,3848.96,,,,,
10170,03/12/2023 17:34:00,30.89,3886.08,,,,,
10171,03/12/2023 17:36:00,30.84,3882.24,,,,,
10172,03/12/2023 17:38:00,30.80,3624.96,,,,,
10173,03/12/2023 17:40:00,30.80,4870.40,,,,,
10174,03/12/2023 17:42:00,30.80,3856.64,,,,,
10175,03/12/2023 17:44:00,30.71,2584.96,,,,,
10176,03/12/2023 17:46:00,30.76,2540.80,,,,,
10177,03/12/2023 17:48:00,30.71,2104.96,,,,,
10178,03/12/2023 17:50:00,30.71,2972.16,,,,,
10179,03/12/2023 17:52:00,30.71,1826.56,,,,,
10180,03/12/2023 17:54:00,30.67,1665.92,,,,,
10181,03/12/2023 17:56:00,30.67,1751.68,,,,,
10182,03/12/2023 17:58:00,30.67,1416.96,,,,,
10183,03/12/2023 18:00:00,30.67,1480.96,,,,,
10184,03/12/2023 18:02:00,30.59,1274.24,,,,,
10185,03/12/2023 18:04:00,30.59,969.60,,,,,
10186,03/12/2023 18:06:00,30.59,864.32,,,,,
10187,03/12/2023 18:08:00,30.59,754.56,,,,,
10188,03/12/2023 18:10:00,30.59,584.16,,,,,
10189,03/12/2023 18:12:00,30.50,485.28,,,,,
10190,03/12/2023 18:14:00,30.54,394.56,,,,,
10191,03/12/2023 18:16:00,30.50,310.56,,,,,
10192,03/12/2023 18:18:00,30.50,232.64,,,,,
10193,03/12/2023 18:20:00,30.50,180.40,,,,,
10194,03/12/2023 18:22:00,30.46,134.64,,,,,
10195,03/12/2023 18:24:00,30.46,88.84,,,,,
10196,03/12/2023 18:26:00,30.41,61.38,,,,,
10197,03/12/2023 18:28:00,30.46,37.99,,,,,
10198,03/12/2023 18:30:00,30.46,27.00,,,,,
10199,03/12/2023 18:32:00,30.46,13.72,,,,,
10200,03/12/2023 18:34:00,30.41,8.00,,,,,
10201,03/12/2023 18:36:00,30.37,4.32,,,,,
10202,03/12/2023 18:38:00,30.37,2.05,,,,,
10203,03/12/2023 18:40:00,30.37,1.13,,,,,
10204,03/12/2023 18:42:00,30.41,0.45,,,,,
10205,03/12/2023 18:44:00,30.37,0.22,,,,,
10206,03/12/2023 18:46:00,30.37,0.00,,,,,
10207,03/12/2023 18:48:00,30.37,0.00,,,,,
10208,03/12/2023 18:50:00,30.37,0.00,,,,,
10209,03/12/2023 18:52:00,30.33,0.00,,,,,
10210,03/12/2023 18:54:00,30.33,0.00,,,,,
10211,03/12/2023 18:56:00,30.33,0.00,,,,,
10212,03/12/2023 18:58:00,30.33,0.00,,,,,
10213,03/12/2023 19:00:00,30.28,0.00,,,,,
10214,03/12/2023 19:02:00,30.37,0.00,,,,,
10215,03/12/2023 19:04:00,30.33,0.00,,,,,
10216,03/12/2023 19:06:00,30.33,0.00,,,,,
10217,03/12/2023 19:08:00,30.33,0.00,,,,,
10218,03/12/2023 19:10:00,30.28,0.00,,,,,
10219,03/12/2023 19:12:00,30.28,0.00,,,,,
10220,03/12/2023 19:14:00,30.24,0.00,,,,,
10221,03/12/2023 19:16:00,30.24,0.00,,,,,
10222,03/12/2023 19:18:00,30.24,0.00,,,,,
10223,03/12/2023 19:20:00,30.24,0.00,,,,,
10224,03/12/2023 19:22:00,30.24,0.00,,,,,
10225,03/12/2023 19:24:00,30.24,0.00,,,,,
10226,03/12/2023 19:26:00,30.28,0.00,,,,,
10227,03/12/2023 19:28:00,30.24,0.00,,,,,
10228,03/12/2023 19:30:00,30.24,0.00,,,,,
10229,03/12/2023 19:32:00,30.20,0.00,,,,,
10230,03/12/2023 19:34:00,30.20,0.00,,,,,
10231,03/12/2023 19:36:00,30.20,0.00,,,,,
10232,03/12/2023 19:38:00,30.20,0.00,,,,,
10233,03/12/2023 19:40:00,30.20,0.00,,,,,
10234,03/12/2023 19:42:00,30.20,0.00,,,,,
10235,03/12/2023 19:44:00,30.16,0.00,,,,,
10236,03/12/2023 19:46:00,30.20,0.00,,,,,
10237,03/12/2023 19:48:00,30.20,0.00,,,,,
10238,03/12/2023 19:50:00,30.16,0.00,,,,,
10239,03/12/2023 19:52:00,30.20,0.00,,,,,
10240,03/12/2023 19:54:00,30.11,0.00,,,,,
10241,03/12/2023 19:56:00,30.11,0.00,,,,,
10242,03/12/2023 19:58:00,30.16,0.00,,,,,
10243,03/12/2023 20:00:00,30.11,0.00,,,,,
10244,03/12/2023 20:02:00,30.07,0.00,,,,,
10245,03/12/2023 20:04:00,30.07,0.00,,,,,
10246,03/12/2023 20:06:00,30.07,0.00,,,,,
10247,03/12/2023 20:08:00,30.07,0.00,,,,,
10248,03/12/2023 20:10:00,30.07,0.00,,,,,
10249,03/12/2023 20:12:00,30.07,0.00,,,,,
10250,03/12/2023 20:14:00,30.07,0.00,,,,,
10251,03/12/2023 20:16:00,29.98,0.00,,,,,
10252,03/12/2023 20:18:00,30.07,0.00,,,,,
10253,03/12/2023 20:20:00,30.03,0.00,,,,,
10254,03/12/2023 20:22:00,30.03,0.00,,,,,
10255,03/12/2023 20:24:00,29.98,0.00,,,,,
10256,03/12/2023 20:26:00,30.03,0.00,,,,,
10257,03/12/2023 20:28:00,29.98,0.00,,,,,
10258,03/12/2023 20:30:00,30.03,0.00,,,,,
10259,03/12/2023 20:32:00,29.98,0.00,,,,,
10260,03/12/2023 20:34:00,29.98,0.00,,,,,
10261,03/12/2023 20:36:00,29.98,0.00,,,,,
10262,03/12/2023 20:38:00,29.90,0.00,,,,,
10263,03/12/2023 20:40:00,29.94,0.00,,,,,
10264,03/12/2023 20:42:00,29.94,0.00,,,,,
10265,03/12/2023 20:44:00,29.94,0.00,,,,,
10266,03/12/2023 20:46:00,29.94,0.00,,,,,
10267,03/12/2023 20:48:00,29.90,0.00,,,,,
10268,03/12/2023 20:50:00,29.90,0.00,,,,,
10269,03/12/2023 20:52:00,29.86,0.00,,,,,
10270,03/12/2023 20:54:00,29.90,0.00,,,,,
10271,03/12/2023 20:56:00,29.90,0.00,,,,,
10272,03/12/2023 20:58:00,29.81,0.00,,,,,
10273,03/12/2023 21:00:00,29.86,0.00,,,,,
10274,03/12/2023 21:02:00,29.81,0.00,,,,,
10275,03/12/2023 21:04:00,29.81,0.00,,,,,
10276,03/12/2023 21:06:00,29.86,0.00,,,,,
10277,03/12/2023 21:08:00,29.81,0.00,,,,,
10278,03/12/2023 21:10:00,29.81,0.00,,,,,
10279,03/12/2023 21:12:00,29.81,0.00,,,,,
10280,03/12/2023 21:14:00,29.81,0.00,,,,,
10281,03/12/2023 21:16:00,29.77,0.00,,,,,
10282,03/12/2023 21:18:00,29.77,0.00,,,,,
10283,03/12/2023 21:20:00,29.77,0.00,,,,,
10284,03/12/2023 21:22:00,29.77,0.00,,,,,
10285,03/12/2023 21:24:00,29.73,0.00,,,,,
10286,03/12/2023 21:26:00,29.73,0.00,,,,,
10287,03/12/2023 21:28:00,29.68,0.00,,,,,
